Angle	Counts	CountErr	DirectCounts	SolidAngle	VCharge	CMangle
60	5989.100105	229.857006	24121.000000	0.071994	14897.000000
65	4338.132403	159.985660	29795.000000	0.103811	14897.000000
70	1639.430767	42.145341	24699.000000	0.097397	14897.000000
75	1270.530535	37.276882	20872.000000	0.090979	14897.000000
80	7215.284640	91.830544	20726.000000	0.099302	14897.000000
85	5366.623035	75.675660	15156.000000	0.077066	14897.000000
90	7684.686832	89.621696	22417.000000	0.118774	14897.000000
95	5459.599887	77.231004	16093.000000	0.092485	14897.000000
100	5046.213673	73.232549	14896.000000	0.091643	14897.000000
105	5138.143284	71.330882	15365.000000	0.104106	14897.000000
110	4285.191102	66.024426	12760.000000	0.093020	14897.000000
115	5424.176440	122.325172	11479.000000	0.092417	14897.000000
120	1323.494074	37.945117	4008.000000	0.035568	14897.000000
135	3050.518922	55.629146	8321.000000	0.107869	14897.000000
140	10891.379555	104.361350	28693.000000	0.361157	14897.000000
145	1338.168776	36.784544	3736.000000	0.047551	14897.000000
150	7698.507028	86.501387	20451.000000	0.268076	14897.000000
155	6974.658105	83.532070	18356.000000	0.233340	14897.000000
160	4860.021953	71.678512	13142.000000	0.180440	14897.000000
165	290.813966	18.851495	972.000000	0.022291	14897.000000
