Angle	Counts	CountErr	DirectCounts	SolidAngle	VCharge	CMangle
82.578282	12903.708502	60413.715304	105.000000	0.005072	47030.000000	85.927487
66.011344	65777.871000	413174.701724	80.000000	0.004283	47030.000000	69.119008
139.998469	161.106180	144.876437	43.000000	0.002077	47030.000000	142.171034
152.360469	531.770947	3216.794303	40.000000	0.001804	47030.000000	153.949028
104.822837	71988.882996	295963.338790	144.000000	0.005771	47030.000000	108.083033
91.244647	1540.736923	6652.950917	147.000000	0.006014	47030.000000	94.649142
90.802985	7958.442545	24327.023049	147.000000	0.006200	47030.000000	94.195392
145.955564	381.651442	800.365624	35.000000	0.002009	47030.000000	147.876025
161.890053	112.609557	69.868780	45.000000	0.001827	47030.000000	162.941758
86.581228	61127.065655	320510.772481	106.000000	0.004793	47030.000000	89.968979
95.236959	100852.724628	557378.829709	137.000000	0.005861	47030.000000	98.615859
73.428406	2207.849551	3724.066574	112.000000	0.005226	47030.000000	76.673426
155.278714	294.008329	993.578120	55.000000	0.002062	47030.000000	156.690840
65.299075	166.603386	61.259974	90.000000	0.004651	47030.000000	68.380146
73.382287	437.862018	344.167912	126.000000	0.005268	47030.000000	76.639154
135.730885	38052.130939	299767.221810	39.000000	0.001868	47030.000000	138.103599
103.881593	347.489425	222.352668	117.000000	0.004759	47030.000000	107.164568
154.925346	270.485453	419.607858	51.000000	0.002160	47030.000000	156.363278
95.048146	390127.960319	572076.717412	127.000000	0.005251	47030.000000	98.418859
108.710187	478.254422	339.797888	146.000000	0.005114	47030.000000	111.929994
86.282053	390.794199	253.619359	154.000000	0.006163	47030.000000	89.669818
137.822030	97545.903083	1252031.172250	51.000000	0.002071	47030.000000	140.143311
134.997181	226703.274667	1791454.756032	47.000000	0.001854	47030.000000	137.410714
86.402787	817.853904	2840.897995	122.000000	0.005583	47030.000000	89.792753
149.886121	191.456134	251.462535	42.000000	0.001882	47030.000000	151.588981
78.374072	4330789852.547937	1.414213	106.000000	0.004888	47030.000000	82.002584
141.564768	95107.682945	1095766.563747	54.000000	0.002146	47030.000000	143.673931
156.877540	160.222993	183.043990	47.000000	0.001655	47030.000000	158.207763
86.570530	1148.473012	4725.538410	141.000000	0.006772	47030.000000	89.947835
66.504881	142216.250944	978743.722109	82.000000	0.004038	47030.000000	69.615222
153.833173	171.145007	329.324366	43.000000	0.001989	47030.000000	155.324847
152.220328	525.487754	1600.229599	52.000000	0.001905	47030.000000	153.803481
149.157536	129.949076	93.071431	54.000000	0.002037	47030.000000	150.896888
156.782178	1840.574500	8583.103424	43.000000	0.001894	47030.000000	158.122876
104.867833	324.093071	108.596308	141.000000	0.005822	47030.000000	108.135782
100.018533	297.434993	106.420620	134.000000	0.005415	47030.000000	103.349996
90.758898	802.978262	1287.294838	108.000000	0.005234	47030.000000	94.158950
143.447438	152.151125	152.883746	49.000000	0.002234	47030.000000	145.462713
69.367388	500.113734	1557.001587	87.000000	0.004908	47030.000000	72.543371
150.826070	159.738141	98.675528	60.000000	0.002143	47030.000000	152.477706
142.421378	120.016998	71.429740	50.000000	0.002223	47030.000000	144.497756
147.811350	7897.353754	63445.548043	45.000000	0.002046	47030.000000	149.624582
150.410681	608.482612	2800.430529	42.000000	0.002219	47030.000000	152.101809
140.417725	167.782690	138.288674	41.000000	0.001973	47030.000000	142.579787
112.768119	382.374474	469.807480	43.000000	0.004779	47030.000000	115.895597
140.348421	981.777263	3440.757718	50.000000	0.001967	47030.000000	142.519091
137.433620	515.515671	700.980359	41.000000	0.001908	47030.000000	139.726807
156.399882	145.644541	139.159661	44.000000	0.001637	47030.000000	157.756851
103.345281	217312.681320	1585958.456243	57.000000	0.004823	47030.000000	106.660828
149.419633	353.396345	324.229141	59.000000	0.002054	47030.000000	151.161605
112.680915	37030.369247	378859.037422	54.000000	0.004727	47030.000000	115.830140
157.630210	95.690104	35.776758	56.000000	0.002053	47030.000000	158.920425
69.422893	120.744363	36.449321	86.000000	0.004870	47030.000000	72.596659
77.826910	457.137023	373.396598	141.000000	0.005245	47030.000000	81.142156
73.197072	164.775652	55.214686	117.000000	0.005441	47030.000000	76.442669
154.630541	288.987996	1235.972645	46.000000	0.002030	47030.000000	156.082326
154.933220	132.895919	99.013386	48.000000	0.001697	47030.000000	156.370169
138.512864	150.817249	212.519748	46.000000	0.002074	47030.000000	140.754321
86.568271	368.156171	112.954852	176.000000	0.006786	47030.000000	89.959053
100.447770	497.070848	304.684163	128.000000	0.006133	47030.000000	103.777589
77.430029	298.326918	189.207558	154.000000	0.005767	47030.000000	80.746212
106.967054	750866.590451	6962283.039993	49.000000	0.004289	47030.000000	110.222286
159.766101	532.032005	5831.190883	42.000000	0.001758	47030.000000	160.942154
95.252297	96874.826097	382654.718011	145.000000	0.005912	47030.000000	98.631122
81.806918	139.306040	25.946052	148.000000	0.006014	47030.000000	85.166526
153.929855	235796.582320	4002987.193232	50.000000	0.001881	47030.000000	155.422193
74.401009	840.066323	1558.629412	90.000000	0.004379	47030.000000	77.665049
100.641552	276.297105	70.876440	166.000000	0.006476	47030.000000	103.957329
138.365307	33902.493323	252308.900776	50.000000	0.002059	47030.000000	140.626548
140.893315	284.305460	338.383264	53.000000	0.002014	47030.000000	143.026478
153.592488	187.074007	197.214575	55.000000	0.002201	47030.000000	155.096003
138.258165	1289.150406	10990.641317	58.000000	0.002179	47030.000000	140.510300
155.728356	81.981243	65.450253	48.000000	0.001730	47030.000000	157.123654
149.987000	2461823.061052	1279.021150	47.000000	0.001888	47030.000000	151.682645
107.779722	259.411652	133.545003	93.000000	0.004411	47030.000000	111.013251
86.468538	582.751217	748.503670	123.000000	0.005282	47030.000000	89.885014
146.289956	33995.943660	237338.971228	42.000000	0.002032	47030.000000	148.165293
90.801534	818.607871	1260.862244	140.000000	0.006167	47030.000000	94.195207
81.821521	298.873720	134.153561	142.000000	0.005982	47030.000000	85.176509
145.383072	1662.265586	9413.263279	51.000000	0.001968	47030.000000	147.308530
135.884449	1320168.046067	927.760801	39.000000	0.001883	47030.000000	138.244862
151.956616	51421.172648	654928.610950	47.000000	0.002213	47030.000000	153.573759
158.856128	58766.585772	455352.477957	44.000000	0.001600	47030.000000	160.076774
152.922011	151.282052	62.741725	52.000000	0.001832	47030.000000	154.463688
150.172818	103326.097005	1181401.857485	56.000000	0.002000	47030.000000	151.858735
143.126808	224.595030	374.070311	52.000000	0.002286	47030.000000	145.156314
141.020201	177.797565	95.331186	56.000000	0.002244	47030.000000	143.157688
154.621440	130.502531	64.333991	60.000000	0.001914	47030.000000	156.071788
69.048018	145.702627	34.847773	95.000000	0.005129	47030.000000	72.217347
94.915002	323896.091986	1577421.835150	98.000000	0.004847	47030.000000	98.307037
152.565264	40783.114898	364654.562487	58.000000	0.001815	47030.000000	154.127609
77.383306	136499.856319	663843.119387	127.000000	0.006225	47030.000000	80.691771
99.967341	293.687545	87.276489	149.000000	0.005333	47030.000000	103.306450
103.893245	4444821.816995	99101935.393787	90.000000	0.005429	47030.000000	107.226605
156.858908	645.680882	10571.817585	35.000000	0.002018	47030.000000	158.189081
138.413043	11907.836592	67988.598917	56.000000	0.001934	47030.000000	140.674809
147.539854	67850.987604	612808.779155	55.000000	0.002121	47030.000000	149.360052
109.450021	432.584493	228.092572	156.000000	0.005720	47030.000000	112.687072
152.801095	187.115336	322.287838	44.000000	0.001826	47030.000000	154.357400
95.973222	350.374694	109.551392	174.000000	0.006590	47030.000000	99.359758
151.783053	29656.592584	277972.489832	53.000000	0.002202	47030.000000	153.381305
138.316181	155.334629	111.002878	47.000000	0.002185	47030.000000	140.561249
74.484597	194490.024720	1006472.213257	88.000000	0.004311	47030.000000	77.751915
95.493544	622.043615	685.187067	117.000000	0.005130	47030.000000	98.931647
65.553433	35554.464570	324102.946047	62.000000	0.004517	47030.000000	68.637749
95.765322	283.309318	99.776289	147.000000	0.005927	47030.000000	99.124196
156.171365	132.031759	72.876535	46.000000	0.002106	47030.000000	157.534999
73.116700	441389.378597	1137198.724642	97.000000	0.005517	47030.000000	76.381566
136.284052	98450.414993	286.055433	39.000000	0.001980	47030.000000	138.641189
153.966379	102.337907	41.266434	62.000000	0.002109	47030.000000	155.448545
136.727951	406766.889061	1001014.825148	40.000000	0.001904	47030.000000	139.054415
99.814359	66756.008409	366165.181180	138.000000	0.006036	47030.000000	103.168042
139.122847	129.840681	95.204753	58.000000	0.002200	47030.000000	141.338860
82.459903	917.040303	4727.820753	106.000000	0.004695	47030.000000	85.832405
73.552014	159084.380082	914761.317201	108.000000	0.005309	47030.000000	76.803490
86.485681	317.722326	170.723941	133.000000	0.005206	47030.000000	89.871116
152.348002	298.824655	315.830105	55.000000	0.002020	47030.000000	153.929506
149.795646	120.464321	51.399636	59.000000	0.002178	47030.000000	151.496594
141.292995	313.930930	383.215999	59.000000	0.002196	47030.000000	143.414026
141.071536	85907.906192	720904.595765	49.000000	0.002029	47030.000000	143.204771
158.443178	19951.053985	240133.295428	44.000000	0.001712	47030.000000	159.686914
142.107813	138.224867	72.264758	52.000000	0.002271	47030.000000	144.182625
91.289836	609.945283	543.951402	157.000000	0.006693	47030.000000	94.677593
82.213752	3330.773691	11784.685801	127.000000	0.005167	47030.000000	85.567003
152.904526	155910.373806	195462426.112570	58.000000	0.002161	47030.000000	154.468801
70.697763	72060.434521	440828.987475	81.000000	0.004051	47030.000000	73.902412
162.235095	3124.248098	6941.920679	50.000000	0.001703	47030.000000	163.265455
152.249905	218.230464	573.818105	44.000000	0.002231	47030.000000	153.823311
147.937385	161028.833315	1623103.958045	38.000000	0.001959	47030.000000	149.734818
94.887463	2312.211822	3655.635556	108.000000	0.004767	47030.000000	98.276953
70.596613	110051.884853	703753.047564	75.000000	0.004113	47030.000000	73.792932
152.511042	206.038640	272.173687	57.000000	0.002138	47030.000000	154.076483
157.014508	91.342597	32.644015	59.000000	0.002025	47030.000000	158.329793
151.426655	162.348255	130.021575	47.000000	0.002180	47030.000000	153.039728
73.106978	1749.406683	18471.085143	144.000000	0.005527	47030.000000	76.353252
157.073379	1386.581542	7517.757254	52.000000	0.001784	47030.000000	158.393134
158.141622	104.217719	44.353008	58.000000	0.001701	47030.000000	159.403261
150.361662	105192.784719	989075.307067	44.000000	0.002114	47030.000000	152.036662
91.287319	519.457712	320.399748	168.000000	0.006654	47030.000000	94.677457
109.438148	238.763866	56.956040	162.000000	0.005710	47030.000000	112.624367
91.273600	638.712886	656.210250	143.000000	0.006444	47030.000000	94.660447
139.174087	2249525.697382	64527035.965730	51.000000	0.002002	47030.000000	141.395758
149.861473	209.496326	324.521792	46.000000	0.002284	47030.000000	151.561281
155.004129	162.969011	183.595787	44.000000	0.001700	47030.000000	156.439168
82.059112	184419.515559	872310.649775	127.000000	0.006205	47030.000000	85.417363
137.766245	88757.226655	601108.463447	57.000000	0.001939	47030.000000	140.108994
67.078266	161.424094	105.289297	78.000000	0.003765	47030.000000	70.207515
154.406630	282.688435	370.997888	32.000000	0.001790	47030.000000	155.873986
143.882747	4.000000	17.385481	42.000000	0.002272	47030.000000	145.879394
104.090564	126427.214513	922358.419038	113.000000	0.005659	47030.000000	107.389411
91.249973	69434.448116	374978.122503	134.000000	0.006092	47030.000000	94.632047
109.114292	357.064701	185.149121	145.000000	0.005439	47030.000000	112.313320
162.031659	1210451402.266296	3030758836.948746	49.000000	0.001697	47030.000000	163.075610
86.561916	340.709872	267.777802	99.000000	0.004875	47030.000000	89.936219
155.954414	251.414663	299.289073	54.000000	0.001977	47030.000000	157.332536
108.349564	112720.302802	825802.206917	54.000000	0.005384	47030.000000	111.577156
156.159077	117.933843	50.884739	58.000000	0.001986	47030.000000	157.525914
73.240871	38278.614953	284066.928021	104.000000	0.005607	47030.000000	76.504841
161.559201	120.269139	128.568280	48.000000	0.001817	47030.000000	162.627395
86.595828	393.822729	161.447510	159.000000	0.006624	47030.000000	89.986319
158.122797	241.745827	570.547572	45.000000	0.001576	47030.000000	159.390067
139.494916	9068711564.882938	23175167090.183701	45.000000	0.002031	47030.000000	141.701060
66.132324	557949.220515	1.414213	51.000000	0.004269	47030.000000	69.306266
138.264017	54150.037406	585778.418766	50.000000	0.001985	47030.000000	140.525795
157.605104	91172.064764	223433.905457	43.000000	0.002051	47030.000000	158.897844
139.641772	1148769926.263245	3371180751.741265	47.000000	0.002114	47030.000000	141.848614
146.903659	134.435118	102.492507	39.000000	0.001984	47030.000000	148.750226
91.185622	659.652541	716.769821	114.000000	0.005198	47030.000000	94.570177
156.099591	148.085208	203.718823	56.000000	0.002103	47030.000000	157.471206
105.020836	386.952376	201.438768	157.000000	0.005999	47030.000000	108.291256
153.121271	926.789219	6770.258906	44.000000	0.001952	47030.000000	154.651377
147.211577	598.249536	10935.932093	53.000000	0.002005	47030.000000	149.041983
138.372848	17575.240871	103171.611122	51.000000	0.001930	47030.000000	140.633780
82.180190	2094.648464	3201.617135	113.000000	0.005927	47030.000000	85.543870
138.740155	776.957542	5061.490292	53.000000	0.002162	47030.000000	140.972940
112.358701	42567.431669	106826.012185	34.000000	0.004990	47030.000000	115.549924
82.039079	256.388408	84.693989	124.000000	0.005520	47030.000000	85.400396
162.887893	572.048303	2762.147043	42.000000	0.001722	47030.000000	163.882801
151.995165	94.920989	65.097544	40.000000	0.001894	47030.000000	153.583076
91.269569	371.901979	189.657781	165.000000	0.006383	47030.000000	94.666033
136.518264	383142.312621	2104634.768027	46.000000	0.001944	47030.000000	138.853925
65.338391	204.298304	84.641288	91.000000	0.004630	47030.000000	68.426960
155.664533	201.525023	300.081231	48.000000	0.002081	47030.000000	157.056825
140.590088	66125.089498	646548.618319	48.000000	0.002131	47030.000000	142.754159
154.342262	155.022460	225.084022	40.000000	0.002129	47030.000000	155.805146
135.302700	167.207362	127.876568	47.000000	0.001884	47030.000000	137.688941
152.649176	741.397696	1399.621159	36.000000	0.001928	47030.000000	154.203811
157.325872	58107.845959	296138.678347	54.000000	0.002039	47030.000000	158.634046
100.557830	398.091877	223.321390	144.000000	0.006326	47030.000000	103.883176
90.776843	226.934350	84.683874	135.000000	0.005614	47030.000000	94.175972
140.776321	14579.407095	113570.882398	43.000000	0.002004	47030.000000	142.924404
113.545549	341.072826	480.510088	51.000000	0.005256	47030.000000	116.647205
95.789834	655.818611	475.754375	147.000000	0.006003	47030.000000	99.177799
161.221969	212.044870	242.582960	51.000000	0.001806	47030.000000	162.310263
103.932572	105532.739252	516528.652537	100.000000	0.005474	47030.000000	107.239520
151.011468	60736.433099	447657.003970	51.000000	0.002154	47030.000000	152.650840
140.167887	161.690604	113.917369	53.000000	0.002234	47030.000000	142.345908
143.740424	151.412973	104.217722	57.000000	0.002259	47030.000000	145.745565
147.801147	131.048037	135.568086	44.000000	0.001950	47030.000000	149.605806
159.183824	21893095.908285	52211615.802784	40.000000	0.001865	47030.000000	160.388457
69.034261	27320441.538862	35535152.469928	91.000000	0.005250	47030.000000	72.218517
104.603829	22727.870929	198397.984350	134.000000	0.005524	47030.000000	107.891900
139.893077	40883.155870	459013.171149	44.000000	0.002207	47030.000000	142.076869
104.198700	452.554853	368.846923	140.000000	0.005086	47030.000000	107.481562
139.846161	338112.176762	707117.437028	51.000000	0.002063	47030.000000	142.043395
108.784672	662.820616	817.785877	136.000000	0.005173	47030.000000	112.027735
105.127618	302.251417	102.617367	157.000000	0.006125	47030.000000	108.396035
142.008859	156.806286	131.697665	59.000000	0.002262	47030.000000	144.091547
91.220187	543.988338	532.431013	144.000000	0.005666	47030.000000	94.603604
90.807056	516.681314	371.664886	156.000000	0.006295	47030.000000	94.209349
64.697164	10.122543	4.594329	87.000000	0.005031	47030.000000	67.833121
90.791285	372.572539	193.228602	143.000000	0.005933	47030.000000	94.184992
77.779910	1138.239252	27225.001327	117.000000	0.005306	47030.000000	81.097557
140.743749	119.679580	139.518978	33.000000	0.002146	47030.000000	142.883768
155.852764	252.702786	317.811044	38.000000	0.002090	47030.000000	157.239185
138.300861	146.840828	114.166362	55.000000	0.002183	47030.000000	140.555205
139.995848	30234.441488	67102.304276	52.000000	0.002147	47030.000000	142.173760
155.163045	604.641899	5621.519084	48.000000	0.001707	47030.000000	156.587866
140.849928	57560.899378	618152.531366	37.000000	0.002228	47030.000000	142.989388
154.901608	11927.361113	107482.520886	58.000000	0.002159	47030.000000	156.335239
157.967040	359.017581	2789.674715	38.000000	0.001571	47030.000000	159.236262
139.234642	898.909638	4211.940385	52.000000	0.001940	47030.000000	141.452395
66.402514	208.732172	121.451094	75.000000	0.004088	47030.000000	69.523666
99.682737	711.607617	906.733760	111.000000	0.004893	47030.000000	103.013952
155.098527	1199.763393	9256.006565	54.000000	0.002053	47030.000000	156.520203
148.225350	1449.108009	7011.956426	45.000000	0.001978	47030.000000	150.066284
151.396723	165.138084	200.467304	39.000000	0.001862	47030.000000	153.018096
149.504017	714.618693	26.351505	64.000000	0.002259	47030.000000	151.219190
111.588718	40193.304053	824090.112047	28.000000	0.004107	47030.000000	114.739686
78.105220	6645.817991	10122.190710	100.000000	0.005230	47030.000000	81.426480
156.504526	74483.919204	587219.827407	50.000000	0.001641	47030.000000	157.861110
86.708453	4713.983295	16646.112426	139.000000	0.005989	47030.000000	90.091872
139.200301	148.467031	110.507639	62.000000	0.002140	47030.000000	141.399751
139.505660	126.423696	65.285799	56.000000	0.002169	47030.000000	141.692288
113.531700	681.232768	1884.361317	83.000000	0.005248	47030.000000	116.636775
140.956589	174.148021	125.135716	40.000000	0.002092	47030.000000	143.093484
66.626951	183208.017486	1.414213	60.000000	0.004023	47030.000000	69.796242
140.173547	166.361373	242.527878	43.000000	0.001952	47030.000000	142.348760
140.269866	49207.079346	431818.529532	47.000000	0.001960	47030.000000	142.446810
152.555297	196.967946	308.254667	45.000000	0.002032	47030.000000	154.112746
72.988590	53669.538047	467776.653931	102.000000	0.005857	47030.000000	76.255521
66.752470	239954.131733	1.414213	48.000000	0.003963	47030.000000	69.865265
99.808486	236539.704139	848113.959587	134.000000	0.006025	47030.000000	103.157417
147.626561	934.780640	4974.803260	43.000000	0.001939	47030.000000	149.442187
65.188867	82383.093610	375083.708740	85.000000	0.004709	47030.000000	68.273320
108.277883	290.608982	122.465911	113.000000	0.004779	47030.000000	111.495927
147.991687	73322.031803	626664.322132	51.000000	0.002153	47030.000000	149.792841
140.371771	117.840640	65.790503	54.000000	0.002111	47030.000000	142.526178
149.781252	298.140825	502.460726	59.000000	0.002278	47030.000000	151.489802
139.429477	183.643169	158.827589	47.000000	0.002094	47030.000000	141.632852
137.963193	173.324044	152.576969	49.000000	0.002085	47030.000000	140.220085
159.213167	122.617861	62.620595	50.000000	0.001739	47030.000000	160.413930
103.065141	12994.853442	711.394937	61.000000	0.004530	47030.000000	106.378974
153.668263	58793.611235	463547.979882	43.000000	0.001869	47030.000000	155.171463
141.833481	1739.356546	15335.467694	61.000000	0.002246	47030.000000	143.928522
149.718873	103.820555	74.080168	42.000000	0.002274	47030.000000	151.425368
138.839464	86.763836	54.177825	40.000000	0.002172	47030.000000	141.056919
143.104908	56820.224975	182876.425065	51.000000	0.002204	47030.000000	145.136651
81.760980	270.478929	158.685764	153.000000	0.006115	47030.000000	85.149598
153.112892	416.668798	1076.691476	31.000000	0.001841	47030.000000	154.650914
72.890115	46831.249287	206657.875912	97.000000	0.005956	47030.000000	76.139743
162.673022	208.326562	211.490161	47.000000	0.001716	47030.000000	163.681239
136.259739	1667.353430	9450.617940	49.000000	0.001919	47030.000000	138.615331
86.288752	163.025173	20.557822	166.000000	0.006130	47030.000000	89.686247
142.728801	124.818662	93.499717	51.000000	0.002172	47030.000000	144.776044
153.326870	115.015218	64.546368	48.000000	0.001963	47030.000000	154.846003
150.755831	121.228723	113.111398	37.000000	0.001931	47030.000000	152.409380
77.452021	1016.215386	4214.612739	147.000000	0.005737	47030.000000	80.767769
136.618986	214.755567	247.375341	52.000000	0.001894	47030.000000	138.953285
82.251183	40509.766992	270037.757426	114.000000	0.005093	47030.000000	85.614128
136.637343	127.920253	64.298615	46.000000	0.001955	47030.000000	138.962147
137.483618	139.432797	64.253997	44.000000	0.001913	47030.000000	139.782903
104.159150	43025.219566	406826.649505	101.000000	0.005740	47030.000000	107.459113
68.671850	60499.054973	774848.802521	114.000000	0.005514	47030.000000	71.835945
78.442059	681.931695	964.635449	103.000000	0.004804	47030.000000	81.750942
158.231744	139.017620	121.175315	56.000000	0.001954	47030.000000	159.489585
95.898542	291.638738	75.834865	166.000000	0.006346	47030.000000	99.294628
145.274356	23046.763948	340382.252841	44.000000	0.001960	47030.000000	147.207719
137.576380	1363.937128	2998.935010	53.000000	0.002110	47030.000000	139.861037
158.895695	264.345340	263.480532	57.000000	0.001854	47030.000000	160.113421
81.885040	475.378442	222.409066	152.000000	0.006620	47030.000000	85.241180
99.742655	661859.187360	2733079.184573	135.000000	0.005905	47030.000000	103.088585
136.583108	767.020256	1796.249817	51.000000	0.001891	47030.000000	138.964528
159.998052	110139.881913	1281622.513062	51.000000	0.001895	47030.000000	161.155242
69.144617	92575.292642	435056.157429	107.000000	0.005061	47030.000000	72.325095
72.900748	15136.592683	83818.752549	108.000000	0.005945	47030.000000	76.130503
109.305089	415.405880	12.580203	136.000000	0.005598	47030.000000	112.510179
138.719276	151709.489046	356.148217	39.000000	0.002093	47030.000000	140.959588
150.611175	208361.074622	1.414213	50.000000	0.001923	47030.000000	152.269263
142.335567	226.827497	209.151649	38.000000	0.002138	47030.000000	144.401759
157.767837	266.230875	297.727642	45.000000	0.001564	47030.000000	159.047942
81.949499	491.576488	546.071187	144.000000	0.006464	47030.000000	85.338353
78.043504	249130.052826	999986.046947	110.000000	0.004974	47030.000000	81.402851
73.858364	2343.455501	20033.847128	68.000000	0.005026	47030.000000	77.127634
77.368327	206.515968	64.207781	127.000000	0.005851	47030.000000	80.676442
99.277892	5098916.951105	8406264.038250	93.000000	0.005107	47030.000000	102.635219
153.051730	126.966709	85.719093	50.000000	0.002059	47030.000000	154.586227
142.287857	459.408594	819.747296	56.000000	0.002211	47030.000000	144.389867
65.175543	62664.812086	358810.763896	89.000000	0.004716	47030.000000	68.251672
161.730111	141.634519	112.153686	48.000000	0.001689	47030.000000	162.792896
157.985317	103.036932	59.281920	38.000000	0.001944	47030.000000	159.254099
142.170737	699.615358	2371.398483	47.000000	0.002124	47030.000000	144.254872
73.714741	2001.340873	10952.485854	124.000000	0.004967	47030.000000	76.974206
86.325321	333.050081	228.570728	133.000000	0.005951	47030.000000	89.721301
159.024022	156.522931	130.380101	48.000000	0.001986	47030.000000	160.235069
140.106305	206.734829	200.838994	56.000000	0.002228	47030.000000	142.270529
148.364000	127.467262	96.291640	43.000000	0.001987	47030.000000	150.137025
141.941252	101.548749	30.990872	50.000000	0.002104	47030.000000	144.031500
159.531221	128.273368	59.157078	52.000000	0.001622	47030.000000	160.710270
135.797245	143.103885	141.915298	46.000000	0.001932	47030.000000	138.154110
144.122696	130.897334	85.792058	58.000000	0.002293	47030.000000	146.103886
146.581028	119498.264081	260.884517	43.000000	0.001962	47030.000000	148.444905
137.682942	81313.091759	933100.014430	42.000000	0.001994	47030.000000	139.966265
82.034214	2003.392093	10163.416023	121.000000	0.006263	47030.000000	85.382506
65.596074	2826502.536742	5080036.981695	76.000000	0.004545	47030.000000	68.698948
73.653375	769.317900	6182.461215	102.000000	0.005021	47030.000000	76.908689
135.681361	61748.585760	897154.530959	62.000000	0.001921	47030.000000	138.057428
68.790535	48100474.927403	172110792.859290	92.000000	0.005427	47030.000000	72.134706
140.324961	211.356073	307.178117	55.000000	0.002178	47030.000000	142.487249
113.376438	424.469221	604.362281	52.000000	0.005150	47030.000000	116.491098
81.901253	196.623760	53.556407	126.000000	0.005810	47030.000000	85.280069
