Angle	Counts	CountErr	DirectCounts	SolidAngle	VCharge	CMangle
55	896.935726	259.738171	5123.000000	0.011528	47030.000000
60	22740.658511	161.864317	29225.000000	0.075843	47030.000000
65	20116.231023	158.047433	27167.000000	0.085034	47030.000000
70	2295.475754	68.724388	24740.000000	0.091046	47030.000000
75	2095.881168	67.291973	23322.000000	0.101031	47030.000000
80	1536233.366575	808818.384455	17814.000000	0.088808	47030.000000
85	9407.775668	100.564837	15079.000000	0.083366	47030.000000
90	826674.210600	473311.800266	19979.000000	0.122668	47030.000000
95	504509.868206	575532.565010	12484.000000	0.088975	47030.000000
100	5968.404554	150.155515	13313.000000	0.106433	47030.000000
105	2439.318950	129.905919	8754.000000	0.083106	47030.000000
110	3403647283.404554	35851294970316800917504.000000	8084.000000	0.096627	47030.000000
115	1134.115604	90.235080	5196.000000	0.091584	47030.000000
120	167.694808	88.720904	870.000000	0.042514	47030.000000
135	51968.313613	298.949451	73367.000000	0.109844	47030.000000
140	154861.409743	509.410841	238628.000000	0.348845	47030.000000
145	7657.771143	174.289065	39277.000000	0.057888	47030.000000
150	123255.399682	406.947046	184196.000000	0.262245	47030.000000
155	36947.961744	250.241989	178350.000000	0.240899	47030.000000
160	44619.182748	286.912222	148017.000000	0.186142	47030.000000
165	7118.196428	98.490359	11973.000000	0.014860	47030.000000
