Angle	Counts	CountErr	DirectCounts	SolidAngle	VCharge	CMangle
57	1357.839364	123.863885	4721.000000	0.034510	43031.000000
62	12654.349934	192.676075	20032.000000	0.115740	43031.000000
67	12692.176112	217.242577	19993.000000	0.083712	43031.000000
72	9495.726765	311.444285	22187.000000	0.078313	43031.000000
77	20354.783330	143.394150	23731.000000	0.091393	43031.000000
82	12776.039652	146.297200	17953.000000	0.071140	43031.000000
87	15970.714293	173.818745	21553.000000	0.091320	43031.000000
92	11496.257026	163.359941	15181.000000	0.066755	43031.000000
97	12620.631092	189.753786	16749.000000	0.078965	43031.000000
102	158898.764862	159394.256477	14992.000000	0.082625	43031.000000
107	7725.123418	179.057270	11083.000000	0.066465	43031.000000
112	8379.189808	3294.860421	12989.000000	0.094765	43031.000000
117	5763.124238	1287.995235	10435.000000	0.099363	43031.000000
122	167.874314	24.334206	2065.000000	0.023840	43031.000000
137	24562.773709	165.035020	79468.000000	0.256247	43031.000000
142	24114.214097	155.997509	83679.000000	0.258874	43031.000000
147	10077.669625	100.547183	36429.000000	0.109618	43031.000000
152	14740.410485	159.231871	88388.000000	0.259399	43031.000000
157	20743.315362	144.048898	81219.000000	0.246012	43031.000000
162	11532.850943	107.822504	47479.000000	0.153277	43031.000000
