FI	theta
7	99.650888
12	73.818033
13	70.365121
5	105.924111
4	108.677396
13	73.861798
1	122.102392
2	117.393498
15	64.073574
15	63.506978
2	114.845923
5	106.352809
9	90.329212
12	77.653441
3	113.369085
4	107.294197
3	113.682928
6	100.238551
5	104.312143
11	80.404195
13	72.673894
14	66.655075
10	86.364322
4	110.693651
14	68.232220
3	114.423841
11	79.998126
16	62.243096
5	105.776475
12	77.345878
11	81.403183
8	91.984231
1	123.193726
7	100.110192
1	122.186642
9	89.720861
7	96.178155
5	104.897197
15	63.323665
4	109.780011
1	122.939859
9	88.676321
1	120.989408
8	93.834333
5	108.022548
9	91.168400
16	62.164602
12	74.257529
3	114.606727
13	73.671093
5	108.264902
9	89.752051
8	92.562810
12	73.885746
4	108.823176
8	94.069678
6	103.283042
7	98.026954
6	100.298975
1	122.455384
8	94.905293
2	117.099306
8	91.832599
2	119.390648
13	73.496169
4	109.372194
7	99.738347
12	76.162676
6	99.848775
3	114.875411
10	83.448116
10	85.743049
1	122.193732
10	82.972819
2	118.106817
11	81.394667
8	92.132578
3	111.716440
3	112.326200
12	76.932031
9	87.428965
6	101.932817
10	84.283508
5	108.472136
5	104.369392
6	101.712410
13	74.127089
2	118.053967
1	122.039825
7	96.450672
4	108.866181
3	113.057560
9	88.497266
9	90.548802
7	99.114675
7	96.873742
13	73.692188
16	60.828156
12	78.098042
6	103.314995
15	63.243821
16	60.089169
8	95.084375
5	103.855324
8	94.022902
10	85.513729
10	85.534787
7	97.247084
8	94.658081
8	92.804454
14	69.326960
9	88.296505
14	68.890210
11	80.836683
3	111.568484
5	107.116943
8	95.205352
15	62.951045
7	96.334544
1	118.355070
10	83.475301
12	77.127988
16	60.756362
4	107.635002
8	93.958477
1	119.282564
9	86.839783
4	110.164039
7	97.013662
10	83.075328
6	104.366519
6	100.905680
2	117.165263
7	99.484685
13	70.955153
10	82.923602
14	68.995046
3	116.625878
9	88.294033
10	86.609861
16	60.179480
12	74.417494
10	84.101767
1	121.270615
9	90.811038
12	77.810704
1	121.361533
5	105.495929
1	122.626193
2	116.839696
8	95.206456
15	63.284307
16	59.926532
4	109.379938
5	104.657957
9	90.944045
7	96.024938
10	86.674524
10	83.857738
11	79.649335
2	117.595485
9	90.637410
2	116.954765
8	95.358189
9	89.385864
10	84.117986
10	84.411393
5	107.423304
7	99.823292
8	93.025569
8	93.395586
12	74.744384
13	71.799165
9	90.510530
5	105.587776
5	108.341984
2	119.183646
8	94.374165
12	74.019360
4	109.416928
7	95.711824
11	78.896138
9	90.120824
9	90.733240
2	119.438310
11	81.338585
15	65.527466
5	108.750395
16	59.405888
13	71.394823
11	78.359947
9	89.871613
1	122.108143
5	108.112447
8	92.023534
3	112.678576
2	118.533944
9	88.659785
11	78.068460
5	106.985355
7	98.515038
9	87.789354
14	66.325477
11	80.127243
9	88.241761
12	74.283784
15	64.332461
11	78.212300
2	117.153997
5	107.191683
5	105.691711
10	85.077017
12	77.543907
12	76.692536
16	60.793159
11	81.176732
9	87.510687
3	113.405216
13	72.798741
10	85.954350
8	92.657502
4	108.362686
6	102.233730
7	98.505748
5	109.049122
8	93.207733
1	118.681085
5	104.961713
1	122.539297
11	82.935323
11	80.304491
13	73.119999
9	88.285204
9	89.764301
2	117.718647
15	66.219899
11	80.243949
9	88.220482
6	103.285342
7	96.143554
13	70.953138
7	99.456976
7	98.916028
15	66.180071
9	90.842269
11	78.679672
3	115.089141
12	76.264002
9	87.518419
5	108.297738
14	70.745491
7	97.371130
3	111.359463
6	99.915862
14	68.692404
9	88.188221
5	103.736312
8	95.636748
5	106.521880
16	61.182984
7	96.805469
12	76.974778
3	113.895930
4	106.839041
14	67.290229
2	117.377632
6	104.370477
13	71.861552
4	112.624112
3	110.236257
4	110.501893
3	110.717904
1	120.133960
13	71.264775
6	101.633693
11	78.542485
10	85.813919
9	91.317594
7	98.894919
10	85.180967
4	111.633665
10	85.653809
3	114.469990
2	119.490585
11	81.124590
3	114.533390
7	99.928178
9	87.993429
5	106.168845
2	117.122472
8	92.151601
7	96.442906
9	90.378027
11	81.814315
6	99.762284
6	100.316052
11	79.392780
14	68.946215
13	72.885102
6	100.867261
7	96.957687
8	94.051554
7	96.373304
3	113.616628
11	80.209685
12	76.418447
8	91.923466
8	93.892697
9	88.945138
5	106.343202
7	97.923170
16	59.872929
9	88.929311
12	76.181097
9	90.717278
5	107.380357
6	100.419349
7	98.766589
3	114.671675
16	58.821068
11	81.956221
4	112.413553
11	79.168658
6	101.096261
6	100.864318
4	109.328184
15	65.023554
4	110.177058
4	109.393502
11	81.310285
15	62.894566
12	75.115649
7	98.376823
12	77.172769
10	85.642879
7	97.323775
6	102.853038
1	122.329627
11	79.545420
8	91.172108
13	74.864334
4	109.682530
6	103.849317
4	109.215685
2	118.389024
4	111.639135
14	69.940727
2	116.466716
2	115.400350
7	97.692188
4	109.446905
3	115.523852
7	98.367828
16	62.250896
1	116.611412
6	103.898727
9	90.481856
3	111.553468
15	63.567073
13	72.397478
13	70.864867
11	79.990840
14	67.639558
10	85.857510
10	84.881947
14	70.088526
2	115.930804
4	112.491625
12	77.444884
2	119.741486
1	121.453691
10	83.342066
2	117.539661
11	80.914156
13	74.259396
8	91.425971
8	92.777599
9	89.431468
7	99.729165
1	121.691824
13	72.069256
15	67.898009
12	77.214531
13	72.921893
7	95.920211
10	84.834669
10	83.086889
15	66.180373
7	97.626135
1	119.091918
11	81.550237
7	98.787393
1	119.426883
7	96.491086
14	67.248977
7	95.851367
5	106.703434
6	99.815524
10	83.859925
2	114.584435
8	91.668731
9	87.704206
8	95.456855
3	113.361421
11	78.729610
11	80.968979
11	80.278716
3	115.480198
3	111.982742
15	62.169758
6	102.442295
4	112.817824
5	105.440749
14	69.796554
7	95.066629
5	107.415427
13	71.886775
10	84.233036
9	88.349060
11	79.562541
8	95.373035
5	105.880843
11	80.952680
15	65.366991
8	92.007473
9	87.206411
4	111.266642
5	107.503770
3	111.730875
2	118.960910
10	86.743373
3	116.262851
2	120.253940
8	92.157376
9	88.332125
4	108.041085
5	104.772451
12	74.359421
7	96.209749
3	111.630470
6	100.293130
4	108.956643
13	73.541150
8	92.245082
11	80.626153
12	74.039684
9	87.772075
15	64.941216
5	105.018148
15	67.171151
5	106.680963
10	82.239164
2	120.365981
11	80.734491
14	69.464673
14	69.089141
7	96.304782
7	96.006321
9	90.527704
6	104.814806
8	95.388375
11	80.356287
1	122.341541
11	79.756670
14	69.188837
9	90.874794
15	65.029737
5	106.449140
3	114.768212
3	110.768691
6	104.419424
3	113.999075
11	78.505580
11	78.704860
5	106.532265
9	89.455412
15	62.536727
16	60.140203
11	79.833941
4	108.309271
10	85.350796
4	112.257250
11	82.050411
9	87.141556
7	96.300606
12	76.904109
12	76.335650
6	102.436217
3	115.683213
10	84.456535
1	120.747336
15	64.369870
7	96.767931
2	118.144247
16	62.833648
10	83.846622
9	90.549098
12	77.371428
10	85.823728
5	104.170923
12	79.324870
10	84.334707
12	76.658761
6	101.635825
8	94.450510
4	110.270295
11	79.956946
10	84.394168
2	113.394426
4	110.428826
10	85.503436
13	73.300711
9	89.582890
5	104.308699
6	101.842018
15	67.683427
11	78.255683
9	88.219221
2	115.419425
8	93.553452
8	94.340884
4	107.876849
12	75.601175
11	81.696401
9	88.877007
7	96.233545
4	112.397083
6	103.588528
10	85.428503
7	95.704956
6	104.282808
3	114.957081
9	87.953215
9	88.882210
2	114.536453
5	103.681592
6	101.644708
11	81.287179
6	103.214114
1	120.874131
6	101.822708
3	115.712046
7	96.060368
3	112.781092
3	115.716029
5	104.993058
7	98.427339
8	94.360462
3	114.852445
4	109.323320
6	103.359737
3	116.423158
15	62.766381
1	123.031736
8	91.633918
15	64.260029
4	107.532284
2	117.527136
13	71.814424
8	94.917589
3	113.844307
8	91.672701
6	101.132557
11	77.865168
6	101.276571
8	91.434173
13	73.468563
11	79.007800
12	74.446565
13	71.475536
8	94.914996
14	70.645987
1	121.921789
1	120.941908
12	76.561129
12	76.583407
9	87.600895
7	97.668794
13	73.111764
9	89.206445
7	96.511565
4	109.651193
6	102.897071
7	98.784977
14	67.714927
9	88.453943
13	71.767656
9	89.487305
11	79.522640
9	88.893373
9	88.345162
6	100.611043
8	91.522285
11	82.015447
11	82.732079
3	115.844065
5	105.487886
12	74.805556
9	90.875610
10	86.199256
10	83.565732
15	63.546182
13	72.435408
2	114.048957
1	120.803286
1	121.698115
13	73.282725
5	107.522455
8	94.653666
1	120.438017
6	99.339790
3	114.686367
9	87.325038
10	84.917086
6	101.107624
7	99.108154
7	100.452925
2	117.908607
10	84.594276
9	89.781792
4	111.759780
2	119.059903
8	92.639191
1	121.800608
2	114.997905
15	62.043943
14	67.438894
3	115.925267
6	100.613925
4	110.588331
12	75.073619
10	84.596536
3	114.365241
4	109.636087
14	68.307088
9	88.184282
11	81.201424
10	83.377472
5	106.519053
4	108.664880
6	103.949834
6	102.796216
8	93.125349
8	93.857019
6	104.079123
12	76.129786
2	119.085749
5	105.724915
4	110.793753
1	120.913298
10	82.350128
3	112.725851
1	120.627574
5	106.142290
12	76.785843
3	114.654161
9	90.120923
5	105.810463
4	110.160570
9	87.584844
7	96.807420
9	87.852071
14	68.406833
2	117.999369
4	111.008507
9	87.797356
11	79.462091
11	80.039976
11	78.405855
9	89.335056
8	93.639815
4	110.533346
6	102.876085
15	65.191332
14	67.996530
8	91.408454
7	95.996225
3	115.911192
8	92.526577
2	119.604188
5	105.083873
14	69.843277
5	105.764519
12	78.469384
9	87.697299
11	82.045680
5	106.665605
7	95.547116
4	110.021035
7	98.361117
7	100.050528
9	90.265338
7	97.334265
12	77.368851
9	89.424094
7	97.999497
2	118.416087
2	119.328093
8	92.563976
5	105.100842
2	119.999392
13	73.714579
5	108.074595
15	65.983123
12	75.024490
5	106.489773
11	81.368222
11	80.737675
3	115.408717
15	66.092409
7	96.725401
11	79.716015
10	83.214507
4	110.859099
10	85.885781
7	96.237738
2	116.954380
6	102.374155
5	108.205046
7	96.924567
12	73.695788
13	73.199229
16	59.562606
10	84.031524
10	86.524962
8	94.207746
5	107.806280
9	90.606244
8	93.069694
2	115.696353
16	61.980029
3	112.901133
7	98.754922
6	102.358813
12	77.801502
9	88.395900
8	91.767410
6	102.442086
5	103.938555
10	83.752648
4	108.617230
9	89.214233
1	117.719462
13	72.101980
1	123.516197
11	79.772660
8	95.737230
6	103.820693
8	92.671029
3	111.233161
8	93.703304
7	99.692734
3	115.345760
4	111.103937
8	92.539763
5	104.565634
12	74.871271
9	88.662863
7	96.346755
16	62.993346
1	120.022970
4	112.317886
3	113.762429
6	101.188223
15	64.339285
2	118.871476
5	105.540585
10	86.101523
3	110.888520
14	68.264958
10	85.798093
16	59.691939
12	75.499423
7	99.418720
12	77.831114
7	98.460324
13	71.433930
4	112.042113
11	81.157127
15	61.571473
12	75.117793
10	85.763973
10	85.650425
6	99.834458
14	68.820040
3	117.027325
10	84.317082
6	101.177720
12	74.154187
10	85.608698
10	83.279325
11	80.869227
8	92.950026
14	67.113529
9	91.065177
8	94.193200
5	106.924729
3	111.997219
6	101.883412
6	104.355538
15	64.525842
7	100.397706
6	100.165228
11	80.386976
8	94.455481
10	82.825711
11	82.159433
7	99.641580
6	101.254452
3	113.020907
9	86.978369
4	109.767600
1	121.353336
7	98.067404
9	89.941587
13	72.466274
5	107.096143
15	64.726696
1	122.585609
12	77.074002
14	71.417061
4	108.736581
6	103.015443
11	78.563026
5	103.185767
5	108.051306
2	118.278418
13	72.197607
12	74.682155
6	103.339357
9	87.154928
3	115.508804
2	120.001786
2	117.766803
10	83.763631
9	88.214073
6	103.508225
11	78.942441
6	102.057174
11	78.301342
4	108.649507
4	107.741023
5	106.994557
4	112.221058
13	70.978111
8	91.461243
4	109.381940
8	92.529798
5	106.574342
16	60.103594
1	120.245213
16	62.008096
5	106.356215
14	66.730214
14	68.368537
4	109.897992
16	60.516194
7	95.551286
11	79.621855
6	102.185579
6	102.837268
4	112.341222
12	75.643756
4	109.966146
2	119.500917
2	119.259648
7	97.453606
11	79.335586
12	78.415589
5	107.326770
16	61.076635
1	120.042313
12	77.076767
1	120.730763
6	100.457254
3	113.967197
9	89.984369
13	73.483018
13	71.931322
4	110.220147
5	106.450024
14	66.491244
7	98.007032
8	91.227793
2	119.967548
10	84.049790
6	104.230771
7	99.005645
9	87.509341
8	94.942831
5	106.319962
2	117.779095
7	96.102463
9	90.305547
9	90.068312
4	112.432087
12	77.233041
11	82.338897
7	100.044181
9	90.888431
3	114.155214
10	85.144698
7	99.836005
5	106.403032
14	69.871919
5	105.946442
15	61.822822
7	96.102790
13	73.467278
6	100.168701
14	67.930171
11	79.679395
11	80.607761
8	91.475514
6	101.250073
11	79.295922
16	59.037944
6	103.249638
12	75.094632
5	106.170168
11	80.621293
13	70.272971
7	99.293623
2	117.494006
6	101.306395
5	108.020741
6	102.880470
9	88.011732
1	120.318305
3	115.398320
10	86.768112
13	72.750141
4	108.960633
2	117.312731
11	82.997208
6	104.206988
11	81.369055
5	108.449879
9	90.233447
13	69.707764
10	84.868248
6	101.451439
8	93.487991
14	68.092023
1	119.008343
7	96.929965
8	94.820808
9	90.309686
5	105.552700
9	90.556916
1	123.627252
11	82.556214
10	83.643598
8	92.816056
14	68.931874
6	100.786650
8	92.189722
12	74.814992
6	100.625800
6	102.295814
6	102.334928
6	103.796680
4	109.428036
9	89.438071
13	72.712696
2	116.340253
16	63.344139
2	119.407628
2	118.686686
11	80.272275
7	95.763474
1	123.342768
9	90.069169
5	108.117457
7	99.408477
14	71.098204
8	95.210426
10	83.005689
3	116.206850
8	94.534342
9	87.501521
2	120.327593
12	74.879644
12	77.109735
6	100.911295
2	116.461212
10	85.889181
7	98.132918
12	74.090228
8	92.089957
10	82.835626
11	79.796902
9	89.585765
5	106.879316
2	115.956812
5	106.683397
7	99.047402
9	87.858674
5	106.166008
8	94.538902
1	122.463389
8	92.916760
6	101.960626
5	104.410080
3	115.741616
9	89.095030
4	111.888412
7	97.685894
10	85.769946
4	110.302609
1	122.796152
9	89.819379
11	79.599458
2	116.604309
12	75.046920
9	90.903181
7	99.225494
4	110.483108
5	106.391957
12	73.708579
3	114.483080
12	78.818804
4	107.169165
5	104.345758
4	109.986482
1	121.077293
8	95.728056
10	84.937275
8	91.707864
15	65.342698
16	64.019711
4	112.446460
3	114.107951
16	59.403731
6	100.872006
16	63.481756
3	110.116173
5	104.593757
1	121.464957
13	71.823360
3	111.682851
5	107.871291
8	92.904846
11	79.224755
5	105.339024
12	77.994257
8	95.822111
9	91.259119
12	75.698804
7	97.936929
2	117.895126
4	113.028112
13	71.900547
11	81.505499
1	121.404314
3	113.407517
13	73.151035
5	103.808312
9	87.031921
6	104.634568
7	98.922413
1	120.456856
10	82.622261
5	105.680929
6	104.124933
9	87.329289
4	111.034741
7	98.921559
10	86.362861
9	90.663575
8	91.654468
6	102.330264
6	102.420257
10	83.124083
16	62.185574
6	101.822441
10	84.783650
4	108.282051
12	77.687254
12	76.842014
9	88.072686
16	63.243405
4	107.540142
9	90.911599
11	81.694279
11	81.089863
2	119.746573
9	90.484958
14	66.139056
3	115.439691
1	120.307144
2	116.915881
1	120.456099
8	92.930838
5	105.158714
14	70.562478
4	108.603212
9	87.829919
16	59.686176
12	75.364404
13	71.600546
12	76.909367
8	93.475764
7	98.204051
15	64.748698
6	101.168118
2	115.339687
4	109.522035
6	101.364447
16	61.009445
8	92.766821
9	91.055961
14	69.032050
6	99.294921
3	112.550317
13	70.216608
12	75.032652
10	84.871482
16	61.373019
11	79.934369
9	91.055341
7	99.467339
16	63.603566
5	104.997179
7	97.642602
13	72.884359
4	113.114758
13	71.685927
5	108.888020
8	91.710777
13	72.706660
5	106.427074
7	97.621049
7	98.016370
8	94.783613
13	73.954631
3	114.180895
9	89.224147
7	97.034800
2	117.735112
9	87.713418
4	107.943826
8	95.563915
16	62.945123
7	99.435189
10	84.039873
7	97.863931
8	92.622859
3	113.480893
4	111.635612
6	101.724470
3	114.776130
3	111.554082
15	63.212455
1	121.745549
6	101.283894
10	84.419246
6	103.439818
8	91.730374
5	103.824022
2	120.149220
6	102.433661
3	114.508367
3	114.589295
1	122.110899
1	120.748937
5	103.975550
1	122.502510
8	92.400172
6	102.264106
6	102.101564
13	70.556922
12	78.209093
9	90.924213
11	81.001730
6	99.665872
6	102.187128
9	88.926373
6	102.684153
2	117.747754
4	112.614562
11	80.730377
14	70.904868
7	96.754865
12	75.798580
16	61.643619
12	75.012963
8	93.241389
6	99.958740
14	67.745000
3	113.290124
15	64.419616
10	85.447309
1	120.894852
5	104.296026
8	93.984709
10	83.112617
4	109.594583
12	74.175812
12	76.063191
4	111.286097
4	111.035313
12	77.006810
4	108.306627
8	93.578245
12	76.468360
11	81.366382
2	118.443643
3	113.665127
10	83.660438
5	104.682069
3	116.178671
4	110.907770
11	80.043064
6	101.293525
2	119.230733
1	120.032194
9	88.249834
9	88.936281
13	70.727441
5	107.420640
6	101.557151
2	116.804994
13	74.391434
9	88.162411
7	97.300495
14	69.494623
12	77.273553
14	68.654455
11	82.112776
2	117.482113
4	113.075658
8	93.969803
1	123.607424
9	90.335354
12	76.066055
5	104.545961
7	97.840093
7	97.405204
5	106.676474
8	93.500229
7	98.988476
7	97.137119
3	115.764429
9	90.918863
4	111.251428
9	89.924289
7	98.875121
3	110.051168
6	103.162087
14	71.141941
15	64.261651
14	68.699863
8	93.156077
12	77.130008
12	75.887929
4	112.047267
7	99.633849
5	106.269526
4	109.878638
9	87.420660
7	98.905105
5	104.710043
7	97.387861
12	74.979865
11	78.755185
2	115.850174
5	105.710396
8	91.653144
5	106.538717
13	74.048124
6	100.520560
11	78.341538
7	97.369437
4	112.715979
12	75.591377
10	85.670039
2	115.900496
12	77.132595
8	92.913453
6	102.331067
5	103.750718
10	85.872916
12	74.002296
5	105.265794
9	90.507992
2	119.232236
2	115.087623
9	88.973182
9	90.240851
13	72.229201
2	118.610188
11	80.985754
13	71.875982
2	118.761430
14	68.661095
6	103.997589
3	113.437753
7	99.381703
9	90.346576
3	113.351929
6	102.339314
16	61.697562
3	114.835467
13	70.583986
10	86.336977
11	80.630513
7	99.583739
6	101.195586
14	65.695729
9	88.706610
14	66.889447
6	104.158048
13	70.675136
14	65.574350
8	95.109632
12	76.617003
9	90.125175
5	104.940515
4	110.491128
7	97.557164
4	109.620123
9	90.156395
8	93.913206
16	60.411742
15	63.089963
9	87.287572
3	110.850280
3	113.309248
6	102.523421
8	92.990519
2	117.616903
9	89.128418
12	74.420099
10	84.430146
8	91.660734
7	96.176484
6	104.052020
5	106.210130
15	62.718064
3	114.518202
11	79.532722
9	87.763226
7	99.901733
14	68.910321
10	84.193754
8	93.693866
5	105.150436
8	94.278584
5	105.905261
15	65.009841
13	71.996813
11	78.060939
9	87.660031
12	78.595894
2	114.965524
3	110.843746
2	119.827818
5	105.372042
5	107.213423
3	114.294510
1	119.761919
11	80.101739
4	111.902394
1	123.142226
7	98.332073
9	88.188870
8	91.266564
9	88.164325
5	105.093281
9	87.215120
14	68.116662
11	82.286119
3	115.180119
6	100.492759
1	118.853686
1	120.361635
9	88.683543
11	81.991233
5	106.682242
2	115.988601
7	97.751440
16	60.828544
4	108.891889
1	117.517170
8	91.422935
3	112.921745
5	106.908159
4	112.363912
5	108.831587
16	60.068804
6	101.596219
7	97.815397
9	88.207500
4	110.006430
14	67.273854
8	95.192643
9	89.620962
8	91.417295
8	91.416656
8	95.621596
12	75.644347
4	109.027875
14	68.912916
4	110.481461
14	65.862480
5	104.957841
8	92.135433
4	112.482374
12	75.222423
11	82.660100
9	90.771051
10	83.911331
2	116.844913
11	80.291127
2	117.490788
6	102.276350
11	81.155448
10	86.583881
15	63.260254
5	105.744866
11	81.984806
12	76.614765
12	74.174257
9	90.834353
8	95.473048
6	103.776967
2	118.598413
5	106.835954
5	108.383591
2	116.756964
1	123.283902
12	75.725964
5	107.081406
4	111.439151
8	95.919570
6	100.026393
2	117.691667
10	83.036658
1	120.558618
14	67.588874
14	67.349228
11	79.039417
11	78.775734
7	98.352819
11	79.249285
10	82.408735
10	83.949497
7	98.730160
9	89.270361
1	119.686506
11	79.701009
3	113.773176
3	113.405744
13	71.106160
7	97.061990
15	62.897510
3	115.310047
7	99.823076
3	114.368765
3	114.316205
3	116.030368
2	119.369420
1	121.517203
9	87.752676
6	104.752704
11	78.951938
6	104.105377
9	90.628398
10	84.480063
7	97.842237
5	107.835053
7	98.965111
6	102.565245
4	109.701181
5	107.172176
6	100.024393
13	70.773249
4	112.154407
6	102.743645
6	102.779421
11	81.641095
15	63.331252
6	102.485276
7	95.681450
3	116.206694
10	84.541993
16	60.868953
6	101.187362
9	87.443352
8	92.751760
15	64.722165
16	62.953210
9	87.744499
3	113.455934
8	93.182378
13	73.620121
8	93.977169
6	100.036459
2	116.670872
6	102.532756
1	123.585579
2	119.236464
10	84.358650
1	122.130273
12	77.734276
1	123.072889
11	82.191993
7	96.997089
15	65.183875
12	76.913045
3	115.370356
6	101.817739
13	70.087137
10	82.614838
3	112.696281
7	99.477207
11	80.560172
4	110.746944
6	103.046800
12	75.293653
6	102.957715
9	88.375033
4	110.320072
2	118.621836
12	76.970020
12	75.566388
10	84.978842
3	115.928551
13	73.919318
5	107.777895
10	85.919298
1	122.797979
10	84.823422
12	74.009080
15	65.818134
8	92.655624
2	117.562473
14	67.577782
11	81.239832
6	100.134554
15	64.929734
5	106.583942
11	82.426312
6	100.413682
3	114.818175
8	95.404371
3	112.888134
12	76.322003
8	92.799633
11	82.477100
6	103.157880
13	73.429058
2	117.747391
11	79.269542
11	79.259161
13	73.432946
4	109.010585
15	64.257616
11	83.103099
9	87.245849
14	69.629567
4	109.376543
7	96.201178
9	89.838048
6	103.058651
7	98.878946
7	96.604523
13	74.844201
5	108.209787
10	85.554881
4	111.951139
13	72.816513
10	84.115995
6	101.348376
11	82.070056
2	116.769780
5	105.491820
15	62.156122
14	70.028842
11	79.471869
4	110.718620
7	99.736597
5	108.694266
14	69.002064
11	81.155853
5	107.224825
3	113.430302
12	78.366559
3	114.755289
15	63.631495
16	61.007705
3	113.790695
5	107.174819
7	100.183259
13	70.308327
2	116.421199
13	70.039610
6	101.264273
3	115.016819
6	102.175239
12	75.960453
12	78.229239
2	118.821448
11	79.580059
16	61.463760
7	96.183847
14	68.106635
10	86.263893
14	67.112149
4	111.043938
5	106.350304
12	76.611475
3	113.802696
15	63.273974
6	102.975764
5	107.681619
12	74.905407
7	97.484133
9	88.761574
5	107.056959
3	112.849932
14	68.740804
1	123.431960
9	90.983263
12	76.177400
8	94.762219
13	72.226039
10	84.257624
8	91.257436
4	108.578759
12	77.224944
3	114.802933
5	106.319574
3	113.386114
7	99.153018
14	68.860307
4	109.698822
2	117.584884
6	102.624730
6	104.474051
10	86.514536
13	73.192246
11	82.259122
5	106.514813
16	61.717066
7	96.549476
9	89.038481
3	114.303507
11	81.415414
5	106.055030
3	113.081744
7	99.256449
5	106.895513
5	105.074353
2	117.121049
2	117.654952
7	99.034051
1	120.020749
8	91.724632
4	111.534708
10	85.628551
1	120.113118
4	112.270911
2	119.693886
5	108.099931
4	112.004859
2	118.275728
6	104.825770
8	93.600975
16	63.989207
3	115.805942
11	81.268542
12	76.333872
10	82.654068
14	69.569594
5	105.114592
1	122.674523
9	89.363235
14	65.682252
13	71.263236
16	60.727315
12	77.659789
4	109.247903
15	62.866815
1	120.804627
3	113.580331
14	70.041099
12	73.434113
7	97.573011
8	94.586404
7	96.376279
4	111.883390
10	84.151346
7	98.867418
5	106.590482
7	98.589870
15	62.112421
6	101.427361
11	78.450283
12	76.033820
4	108.894051
10	86.552342
7	97.142783
10	82.933827
13	72.502278
8	91.355248
13	71.374614
11	80.247016
6	103.602474
2	115.840628
1	122.250155
3	113.514920
12	73.446227
7	98.288569
9	88.461201
1	123.679883
8	91.400255
10	83.705324
12	75.200633
1	120.614924
10	82.861173
10	82.722203
8	94.059229
5	106.800582
5	106.683502
7	96.069886
7	96.522320
12	77.824770
14	67.343379
4	108.056239
5	105.294823
1	118.450537
8	91.281148
4	110.832048
2	114.212880
5	104.580166
2	118.223476
4	110.673398
8	92.318767
8	94.059236
10	83.973645
9	89.110586
2	116.738802
5	107.638044
4	110.097159
8	91.657418
14	66.619560
12	74.866297
10	86.805983
2	117.542696
13	72.135840
7	97.254809
7	98.137337
6	102.723755
11	80.481318
2	117.728323
8	91.654299
11	82.458329
4	112.064461
8	91.914459
9	87.325980
16	58.779580
4	108.622616
6	104.158987
4	110.782793
10	83.307259
3	115.838275
9	90.176659
6	102.236072
16	60.127774
14	66.360130
1	118.508942
8	93.436988
4	111.366668
7	99.485003
8	94.368271
7	98.023218
8	91.625952
7	96.773429
14	66.279600
9	88.133416
6	104.537394
11	81.674757
13	72.270337
11	78.275846
7	97.386498
8	91.547937
6	103.001684
2	119.448018
3	114.207492
14	69.796874
