FI	theta
7	83.730174
7	84.795379
6	78.411139
13	107.344564
12	105.934511
5	75.217297
7	81.569606
6	78.722751
10	94.515567
3	66.885685
9	93.513958
1	61.169812
9	92.295575
10	94.716759
10	97.732078
6	76.575966
11	101.447266
9	91.339855
7	81.185017
9	92.547858
9	93.913577
13	109.837750
11	99.526772
2	64.505237
9	93.462686
7	83.724209
9	92.939839
1	61.429893
10	95.168485
7	81.810844
3	64.188835
5	74.081062
11	102.534311
8	87.967647
6	78.062287
8	88.040785
12	107.398821
10	97.332629
5	77.362601
5	74.298091
11	99.485407
7	82.714434
4	74.035389
12	105.833301
8	85.876278
4	70.101454
11	100.362425
8	86.818476
4	69.678503
11	102.097911
5	76.388415
5	73.999653
7	84.577433
7	82.480471
8	86.178549
8	85.159032
3	67.801180
13	109.946408
8	86.092476
11	98.969110
10	96.783375
6	76.875993
4	71.948660
6	77.307613
12	106.983497
8	87.562311
3	66.500679
10	96.447832
2	61.902887
4	71.796722
6	80.702385
8	85.857688
6	78.955212
5	75.104424
9	91.128520
6	78.192748
11	102.669859
9	91.496762
1	62.697283
5	73.744274
5	71.975373
2	62.029031
6	80.889010
4	70.251737
7	82.149029
2	64.497559
10	95.643591
3	66.037318
3	66.608071
4	69.686259
9	92.458426
5	72.736811
6	77.847706
11	101.558435
9	90.285400
10	96.443207
12	104.342708
13	107.075497
8	89.344990
9	92.970629
1	59.859369
9	90.671636
7	81.466600
8	86.642083
1	60.004667
4	72.387096
5	73.372582
11	101.660328
6	81.296956
11	99.608292
5	75.629514
7	83.672241
8	89.280493
15	115.217043
5	75.598631
12	105.469556
5	77.088084
9	90.926328
6	79.895424
1	58.712322
5	71.946070
9	92.483384
7	85.231223
9	90.400448
8	88.476952
2	63.230824
1	60.959410
12	103.841775
9	92.838078
9	89.680208
10	97.093720
7	84.369876
12	103.920127
2	64.618368
5	74.616616
9	91.896510
2	62.907983
5	74.535651
3	68.020081
9	93.010693
1	60.898478
12	106.419430
12	105.283278
10	98.356691
1	58.400021
6	77.321024
13	108.597125
6	79.837998
10	94.354781
10	96.277380
6	77.450668
6	76.765607
5	73.872683
12	105.332581
6	79.271105
10	94.849812
9	90.271627
4	68.309117
2	61.597533
10	95.112430
13	108.686479
3	66.256509
11	100.612187
9	93.165966
2	60.787671
7	80.663226
3	68.491145
13	108.700402
11	101.291905
5	72.617705
10	95.342439
12	106.149167
7	85.127268
2	64.818573
5	74.500295
12	104.909760
10	93.989889
2	61.188196
6	79.142593
1	57.620646
3	65.914455
8	88.703864
7	81.751648
10	98.424624
1	60.338332
7	85.207114
6	76.854414
7	83.869489
2	62.271215
10	96.641922
11	101.690822
2	65.086926
5	72.909550
1	61.104466
9	89.891632
8	85.777038
5	72.208600
4	70.725436
12	104.012957
7	83.859529
5	73.729117
5	74.218044
9	90.067573
12	107.046275
6	76.538208
12	103.954643
10	97.809805
1	60.239802
6	81.378513
10	98.279704
5	74.921195
9	90.024841
9	93.855108
7	83.189487
8	87.115491
3	69.379216
10	97.113250
2	60.775204
7	83.125097
9	92.975651
11	99.913202
2	62.843036
6	77.903996
8	88.791903
3	64.480307
11	100.800631
15	115.718983
10	97.595303
10	96.058075
6	77.455715
15	115.700701
10	97.353946
11	102.193569
10	97.642249
1	57.559701
13	109.477666
9	92.135138
5	72.554896
7	83.122957
1	60.225134
8	87.537704
7	84.101748
8	87.470497
9	92.576041
9	91.585355
10	97.296529
12	104.384009
12	103.853904
11	101.852368
4	70.292558
11	101.381130
11	102.429223
10	97.805347
5	76.039174
1	59.334762
14	115.151524
1	61.206105
9	89.750877
7	82.263576
14	111.417207
8	87.161537
8	85.444562
12	106.010539
12	103.191785
8	86.613103
10	97.249452
9	90.819571
7	83.271385
13	107.929351
11	99.100736
9	92.933006
2	60.372183
5	74.726536
14	113.141877
8	86.848950
10	96.560421
1	57.337496
8	86.094896
1	60.928593
12	106.247928
9	90.432487
4	71.436166
2	65.557953
16	118.680412
8	87.353795
8	88.477232
15	115.474158
9	93.422984
9	93.724914
4	72.027583
10	97.309644
4	69.843807
6	77.158783
4	73.512885
8	85.799991
5	73.220513
12	106.005697
6	77.455240
9	93.395390
9	90.532202
9	93.766068
5	73.990241
10	96.217898
9	92.107474
4	73.754546
2	61.067432
12	105.922920
3	69.535183
7	81.960246
5	75.837114
7	84.791459
11	98.107238
12	103.563225
9	93.522026
6	76.647329
9	90.985596
9	89.771345
9	93.460065
9	90.945201
11	97.854513
2	61.772006
4	73.418832
11	99.246762
4	70.504588
4	70.323294
1	59.300384
2	65.826812
7	84.787413
8	86.050392
10	97.179640
8	88.683712
2	62.801001
9	92.517271
9	90.336776
9	89.724061
11	100.806945
5	74.789281
10	95.114405
4	70.912578
6	76.073920
7	84.835136
3	68.176817
10	96.695657
14	109.295055
15	115.029748
12	103.236132
6	78.899690
12	103.671280
5	76.420063
13	109.246470
4	68.148043
10	98.184909
7	82.057271
1	61.631649
4	68.894214
2	61.979198
1	58.796929
5	74.762747
11	99.524824
7	81.559034
7	84.644013
8	85.622024
2	64.068011
3	64.325354
9	91.276072
1	59.799252
3	67.374049
5	74.397415
6	77.676402
7	83.141810
6	79.537165
8	87.917316
15	117.539468
5	74.513260
2	64.202128
3	68.718666
9	91.294121
1	59.101366
1	59.826949
7	81.613843
8	85.277567
6	78.421857
9	91.124395
11	100.315319
9	90.240202
7	85.290380
8	87.387984
12	104.686542
9	89.793939
6	78.198647
2	62.423249
6	78.553395
3	67.141052
11	101.811908
11	98.160977
3	70.177481
10	95.329699
4	72.089758
12	104.634240
16	121.127853
11	102.593425
15	115.643126
12	103.964834
3	64.642258
4	68.282167
9	91.453168
8	89.309617
8	86.202800
10	95.577142
6	80.230353
11	98.316142
11	100.142505
5	75.019166
2	63.894476
7	81.929253
12	103.906056
12	107.177129
2	61.053654
6	77.232899
4	73.074575
6	77.926106
9	91.006630
9	90.369542
8	89.428229
8	86.237587
3	67.945754
7	82.794209
5	74.637139
9	93.043766
4	71.498584
3	68.277200
1	60.928222
9	92.823605
2	62.133880
11	102.805592
12	103.524052
6	79.605802
12	102.962211
11	100.558504
10	98.314176
4	69.700469
2	65.565230
9	90.545718
14	112.586912
8	88.054829
8	85.765416
12	104.783387
6	76.997393
13	107.362946
10	98.554467
6	80.422049
3	66.365853
8	88.661613
6	77.855330
9	89.872423
1	57.009529
8	87.803289
5	74.993135
4	68.335424
7	84.798003
5	76.096173
5	73.050771
13	110.147779
11	101.793305
7	84.098594
11	101.304701
6	79.410094
4	71.883838
9	90.414213
6	77.945263
7	84.604670
1	57.820135
5	72.985412
4	71.243193
9	91.142561
7	82.319429
4	69.294797
4	70.522456
11	102.872654
11	99.393785
10	97.890511
12	106.087999
5	76.094498
6	80.033298
11	101.196684
9	92.445647
6	79.217183
11	100.841733
8	85.701530
9	93.039446
9	91.361146
7	82.123440
1	61.766284
10	97.210799
5	76.389537
8	87.905722
12	104.025575
5	75.239720
10	94.510822
4	71.721414
6	77.415305
12	105.494959
6	79.924204
8	87.976210
9	93.432076
11	102.599091
11	101.780819
4	71.203839
11	100.369322
1	59.543363
10	94.594624
12	104.611890
10	95.342321
8	86.634709
13	108.540990
4	72.503683
7	82.321278
7	81.585065
9	91.669987
8	86.174116
11	99.784942
5	74.318282
7	80.871345
8	87.631990
2	62.546478
9	90.582437
10	95.276264
10	96.970843
5	77.341378
8	85.489521
6	78.515216
3	70.417489
3	66.467006
8	89.100566
7	81.781216
7	81.802712
7	85.497868
7	84.803458
9	90.993620
1	59.907003
6	80.244618
1	62.747876
4	71.163272
11	100.311509
8	87.491467
6	79.539801
10	96.803740
5	74.750495
8	85.139738
10	96.786233
13	108.284922
9	92.511967
3	66.857869
7	84.458003
9	89.739644
2	66.964041
12	105.279060
13	104.583828
10	96.362896
13	107.654138
6	77.069319
9	92.360521
9	91.257923
7	84.630703
1	59.510212
7	82.057698
8	87.707030
2	62.740720
6	81.187175
7	83.232082
1	57.602471
9	91.268777
7	81.113894
1	61.136422
7	84.042624
7	80.898848
5	74.436734
6	76.633737
6	78.933386
13	109.164944
3	68.673573
5	76.546449
6	77.577511
8	85.405071
10	97.083826
8	89.434302
10	96.139876
10	96.752437
7	83.307592
11	102.443454
1	60.713515
7	82.652971
3	67.366211
13	107.817452
10	95.488078
2	63.723817
4	72.827832
3	69.803144
8	85.792005
2	62.314043
5	76.087877
1	59.619106
7	84.369443
9	93.909602
7	84.129576
8	88.340314
7	83.655634
12	101.310461
8	88.547454
11	98.546098
4	71.548119
4	69.765090
7	80.754214
9	93.281509
15	117.099414
7	84.932644
14	112.871247
10	97.413828
7	84.443982
12	106.767574
8	85.620404
6	78.481929
2	61.912183
11	100.236435
6	78.045868
9	93.380781
7	83.752699
5	76.605296
10	96.916851
12	104.063539
12	104.144362
10	96.041051
9	92.137609
13	107.270467
10	98.005180
3	65.797188
7	84.757179
12	106.725410
9	92.515797
13	109.661914
3	66.443762
4	70.406910
3	67.551038
7	84.521931
9	89.626258
10	94.960770
7	83.275335
9	91.899071
5	74.963363
7	81.762251
5	73.906475
9	90.009331
8	86.433077
6	80.064130
12	106.053757
9	93.169565
4	69.124713
9	92.989090
5	74.026078
2	64.025527
3	65.657086
7	82.556419
5	77.315689
5	76.075203
12	106.840842
6	79.591520
6	80.188954
6	81.227552
8	88.303354
11	97.893480
10	97.889225
6	80.078608
8	85.894844
10	96.184877
7	82.428366
5	73.906473
1	59.588360
5	75.558370
7	83.129946
11	100.478651
5	75.828806
9	92.779756
6	79.234768
10	96.557413
7	84.890953
8	89.483559
15	115.693207
5	76.029938
5	74.229785
10	94.960492
10	96.574985
9	91.872041
2	62.858376
10	95.742453
6	77.183627
10	95.703784
6	80.423286
8	87.045682
12	104.178293
6	79.490234
7	80.700800
7	84.329098
11	101.672254
7	84.784865
4	70.675740
10	96.105442
7	82.671215
13	107.713407
4	68.921713
7	81.184583
9	90.470617
11	102.516928
4	69.319545
1	58.439478
5	73.509584
7	84.990497
9	92.804888
7	83.014880
5	74.844743
12	103.753192
13	111.427076
9	93.261721
6	77.249447
9	93.987288
7	83.919987
8	89.086394
12	104.948152
2	61.443593
4	70.838378
8	86.426685
8	86.232198
10	98.064598
10	97.784035
6	79.287245
3	67.090123
5	74.991826
11	100.140844
3	67.304748
2	62.751432
11	101.171635
9	93.345572
5	72.843447
12	104.299351
8	87.668693
12	103.488458
2	63.683483
2	61.306550
10	95.570325
7	84.904579
12	105.250990
3	70.607402
7	82.721797
8	85.684021
15	114.770885
10	97.966224
3	64.315966
10	95.888832
8	87.508719
6	78.095214
2	63.446453
10	96.496448
8	85.540365
2	65.412708
9	93.462228
9	92.904249
8	89.014649
13	109.966507
9	90.263555
8	86.523657
9	91.442493
2	66.283558
5	73.980743
5	73.861384
6	80.008737
3	66.925662
11	100.845751
4	69.313423
13	110.587282
6	79.056980
3	65.186362
12	106.523911
4	69.921732
9	93.114920
13	108.791270
11	101.706603
8	88.396117
7	80.983743
9	92.769892
10	95.144530
11	102.516789
4	68.962117
9	93.806205
13	107.617097
4	71.612444
7	84.599524
10	95.316762
7	84.460071
6	76.538076
13	109.295547
6	79.468327
11	100.766765
12	104.760571
8	88.468885
11	102.697882
11	101.892040
9	91.118708
9	92.508751
6	79.925143
5	74.889412
12	104.341951
13	108.231290
8	85.887267
1	57.681138
3	67.232547
3	67.948417
9	92.359229
10	96.873949
6	80.596021
9	93.599991
8	86.592902
7	81.750832
7	81.367276
12	104.333102
9	90.683094
6	77.772036
7	81.226362
6	79.480802
8	86.076672
10	97.036458
6	77.433965
8	87.870994
5	75.914639
3	65.805224
13	107.858804
14	111.557896
8	88.968029
10	94.414934
10	96.113296
1	57.560632
4	68.785988
3	64.241261
11	98.541615
2	66.225863
10	98.340351
4	73.778039
7	84.406835
9	93.145636
1	58.871445
5	76.975149
7	82.302484
3	66.857531
9	92.800870
9	91.423049
8	87.872517
4	70.673348
7	82.119228
13	108.150400
10	94.637022
3	64.989093
6	77.675990
5	76.194266
11	101.578719
10	95.082232
2	61.526134
10	96.327518
10	96.477969
7	84.496197
9	92.375087
11	99.687472
12	104.414631
10	94.589113
9	89.744305
8	86.312427
12	102.027723
3	65.491951
8	86.950796
5	75.149109
10	94.696990
7	81.577623
4	70.878674
8	88.565328
7	83.601664
7	83.426758
3	66.671271
2	66.666663
7	81.602733
9	92.039334
6	76.638280
6	80.124922
11	102.997473
2	63.981129
2	63.715329
1	64.218383
7	83.870846
13	108.901713
10	95.945004
12	104.949295
1	60.691332
8	88.838886
11	98.761105
4	69.985199
8	88.639867
5	75.955474
7	82.603464
4	70.548947
10	97.028520
2	63.861264
12	104.516738
13	110.336056
8	88.302965
11	98.407401
9	91.363029
3	66.826852
3	65.477644
12	105.122497
9	89.569615
6	78.195414
2	64.712958
4	70.858748
7	83.884842
10	97.034884
8	89.453389
5	72.504511
12	105.187180
11	98.480543
9	93.500689
8	86.846161
9	93.674078
2	62.466990
4	69.163844
4	71.393400
4	69.736259
10	97.469361
7	81.643555
9	92.351225
3	67.657485
10	95.587637
10	93.747612
9	90.301546
14	108.674906
4	73.696029
13	110.003753
6	78.436659
13	107.002909
4	69.205086
8	86.751499
5	73.767887
5	76.972728
7	84.091466
7	81.767889
12	106.461419
11	100.963674
5	72.487293
9	93.482257
5	76.500651
3	67.293236
4	69.336684
11	100.183027
6	76.279854
12	103.056455
5	74.312789
4	71.166315
7	83.339087
5	74.932256
9	91.935620
5	75.116853
10	94.916756
12	106.487752
5	74.368245
6	76.782178
5	75.087765
9	91.272031
4	69.531765
9	93.486382
10	94.287398
5	74.768565
11	98.603795
9	92.660873
14	114.093073
7	83.456060
13	110.439872
7	82.980793
7	83.068911
11	101.587854
11	101.348823
12	106.340014
9	93.938111
6	79.258489
6	79.091984
3	66.045298
11	101.978177
8	86.768735
2	64.577921
4	70.659519
8	88.627584
10	97.873304
8	85.463203
7	83.913662
6	80.403393
6	80.931424
1	58.989919
4	72.834921
9	90.054575
5	74.125112
4	69.548815
9	91.509398
6	80.083309
11	99.959182
9	90.572793
7	81.697875
11	99.167539
6	79.363947
4	68.965186
9	90.585817
7	81.184610
4	69.008144
8	86.698990
11	99.740033
5	75.470907
7	81.665012
11	101.207352
2	64.484859
11	100.642537
6	78.409427
6	76.968671
11	102.460881
13	111.139044
12	104.902348
7	81.994985
9	89.886624
3	66.682648
12	105.896043
10	93.953484
2	63.248313
3	67.318909
8	86.493338
4	73.374227
4	71.314877
7	84.222746
11	100.744321
6	79.482567
6	78.081304
11	100.895706
10	96.687178
9	91.226467
10	94.628365
6	78.697032
8	87.282678
8	86.273598
10	94.640558
4	68.309014
