FI	theta
13	72.790035
6	101.491500
7	95.783118
11	81.173143
6	100.902445
4	110.764511
12	78.522509
7	98.701155
4	112.053390
9	90.168561
5	107.169367
13	70.280813
10	82.979122
9	90.839248
7	99.205266
9	88.490042
7	98.112172
8	93.630150
11	81.373502
12	78.811447
4	111.661020
13	71.821128
4	111.153679
13	72.746099
9	88.235689
7	96.071797
10	84.098221
5	106.858057
3	114.117436
8	95.361950
7	99.131552
9	88.393814
8	92.133863
12	74.411228
6	102.013170
4	108.858238
4	111.715628
6	101.185148
7	99.079153
12	76.877285
6	103.458203
7	99.181736
10	82.882365
5	108.256006
5	105.805629
9	87.227851
14	68.156960
8	95.028007
10	86.248893
8	92.703599
10	84.450451
13	72.524386
6	104.451989
7	96.581049
4	111.569837
13	71.987972
4	108.838613
15	61.491860
1	119.740078
14	69.081013
6	104.096234
5	107.130440
4	109.228960
13	70.116087
14	70.930985
4	110.794418
6	100.656238
12	76.880725
7	98.743950
9	88.023586
12	77.593610
5	106.308375
9	88.440201
8	93.562951
4	111.717353
7	98.472106
4	111.560690
12	75.649090
9	88.364451
12	73.306537
11	80.723319
14	68.319927
10	87.107762
10	85.315977
7	96.472667
9	88.042041
10	86.564183
12	77.558282
4	111.209502
4	110.674530
5	106.606348
5	108.419957
8	94.193919
5	104.045242
4	112.386281
8	93.325657
12	76.083654
6	103.311400
10	85.555076
6	103.371474
7	96.357506
6	101.753850
4	112.663438
6	102.169160
6	104.055019
8	92.033646
6	101.049692
9	90.598392
5	107.428743
13	71.851378
1	117.953565
11	81.348439
7	96.241784
7	97.833043
9	89.314450
8	93.499045
5	107.460494
9	87.160336
14	65.422867
6	101.609754
5	107.643191
5	105.631681
4	108.710742
10	84.629127
8	93.292522
6	103.331510
9	91.203768
5	107.519607
9	89.150414
10	85.949117
12	76.353916
12	78.472237
12	77.934712
7	97.894833
8	94.010298
10	82.381939
8	91.746061
5	104.851926
14	69.254922
4	110.839284
11	78.502183
11	78.430472
8	92.861714
10	85.566250
9	91.021533
6	101.416481
6	102.728811
10	83.741524
11	80.540336
8	95.426779
8	92.870073
12	76.324050
7	96.249716
6	101.965839
11	79.922391
11	80.461035
6	103.686272
13	72.639745
3	114.390322
6	100.274394
14	65.772728
7	98.805990
8	93.019052
11	78.358694
9	89.064604
5	104.148620
14	65.298877
1	120.987319
7	98.754875
7	100.023440
4	111.259303
11	78.749353
9	87.042934
7	100.398578
6	103.712898
5	108.585606
4	109.869903
11	81.892807
12	77.413188
14	66.694336
12	78.782689
6	103.133219
11	79.891784
7	95.625817
8	94.348048
10	84.313225
14	67.712547
6	102.378294
11	78.043382
13	74.419581
4	109.379271
15	63.108325
6	100.622844
13	71.358365
9	87.648660
4	109.714620
10	83.784354
12	74.474393
6	101.284236
11	79.693850
12	76.386299
9	86.835971
5	103.018844
15	65.128188
12	75.267045
10	86.913454
9	89.574543
6	102.115809
13	74.966751
6	102.247927
7	96.996465
5	106.948986
6	99.177696
7	96.627526
14	69.075844
4	108.956467
5	104.403543
8	94.821007
11	78.473086
4	112.115247
11	82.338387
13	71.783544
8	93.989807
13	70.699199
6	102.459738
4	112.237044
5	105.426116
9	88.856950
4	110.533479
11	80.761473
8	93.991611
9	89.409124
4	112.539470
3	113.868033
8	93.474812
14	65.724764
10	85.704648
10	82.805711
15	63.526108
11	81.090447
11	80.362201
6	103.810265
4	109.159031
11	81.068062
7	97.004476
8	93.111744
9	89.729522
10	86.494734
7	97.857741
10	83.326072
7	99.534058
7	97.971456
5	105.905345
5	105.274752
10	86.800993
4	112.375952
8	92.319391
9	91.267609
5	105.313223
11	77.860951
12	75.924130
6	102.325041
4	111.041215
7	97.323094
9	86.749884
13	75.101283
4	112.653298
9	87.351930
13	72.701095
5	107.549442
5	105.111463
10	83.499498
11	79.228221
11	80.641398
4	109.563936
10	85.454410
8	91.950598
5	105.367069
6	103.548013
13	72.372277
5	106.212915
13	75.622360
11	79.671065
6	104.007099
9	87.835033
4	110.161663
4	111.320064
6	101.247900
11	80.123622
7	96.842436
5	105.955370
10	85.385445
7	97.063913
4	111.983905
7	96.558717
6	103.072929
6	103.260653
5	104.013288
9	88.486462
14	70.167323
4	107.204940
4	112.616346
6	100.981270
7	97.310029
8	92.127347
13	71.717816
6	104.315690
13	69.367442
4	108.664596
4	108.736353
11	81.823879
9	88.015045
9	87.259383
3	114.397912
4	111.307350
9	88.108088
11	78.023716
15	63.156304
10	82.601509
9	88.730122
9	90.028879
12	76.435784
5	108.336138
5	106.848357
13	71.222458
10	83.661659
5	106.901750
8	94.331906
4	110.458337
6	102.283321
6	102.459821
9	88.116508
9	87.421930
11	78.983184
4	110.509011
8	94.665888
5	105.885682
4	111.277017
7	99.385686
5	106.106405
7	98.680740
11	79.579303
11	79.181078
5	105.214550
12	76.619970
11	79.505894
5	107.278892
4	109.809604
14	66.521538
10	85.902390
8	92.365541
9	88.090661
7	97.573901
14	69.023750
3	115.399062
7	98.467238
13	71.151671
4	109.865409
5	108.412386
13	71.761610
4	110.689100
5	108.092365
4	109.672166
11	78.546403
8	94.333090
6	101.922791
6	102.997841
12	76.119304
10	85.219015
10	84.019040
8	93.179465
8	93.826582
7	99.798490
14	65.990398
9	86.881511
10	83.226699
4	107.723723
6	101.941623
12	76.884003
10	84.655937
10	82.652934
8	95.795170
10	83.749891
12	77.549124
14	70.518045
11	80.633008
11	81.359487
4	110.831973
5	103.869313
10	85.300870
14	71.611764
6	102.916554
6	100.366006
12	73.739934
10	83.562427
10	85.316874
11	82.232285
9	90.451171
15	65.851312
6	101.050382
9	89.183065
8	92.887679
6	101.103820
11	81.586569
6	101.705111
12	74.764157
7	95.599251
9	88.444507
11	80.794734
5	108.186140
7	96.210794
11	79.506364
13	71.933425
8	95.462448
14	65.998070
4	112.625314
6	102.029741
7	96.820397
14	68.975937
14	70.721692
11	79.011195
10	83.892631
9	89.662583
12	78.278233
10	84.815428
9	88.490647
1	119.734399
4	110.511835
11	80.924593
9	87.513475
13	70.082730
4	106.850913
7	99.520320
12	75.160829
6	102.871794
10	85.494481
10	86.393438
4	110.837146
4	111.703795
7	96.234311
13	72.258690
8	91.978740
10	82.787561
12	76.953404
13	69.288200
8	94.567195
11	80.634009
4	109.626775
5	107.859146
4	109.124738
11	82.109574
11	80.867109
10	86.176358
10	85.499772
5	104.171314
8	94.865283
16	61.542034
11	80.312725
11	81.425559
10	86.356936
9	89.566197
6	101.887326
4	111.766245
6	101.880913
12	74.338725
7	97.196987
9	90.314323
2	117.662209
7	98.886217
5	106.582003
10	85.038219
5	107.513864
4	109.349322
7	95.618474
10	86.445118
4	108.863021
6	102.969033
8	91.515960
14	67.264680
4	109.647234
10	85.662958
14	65.800930
5	105.542598
8	91.839351
12	75.121869
9	88.234446
11	78.706892
4	109.633343
7	98.008117
10	84.496690
5	107.125363
8	91.820973
5	106.786517
10	85.862174
10	82.940346
6	103.245211
9	86.935668
12	76.856254
1	120.557978
11	78.586429
13	71.897863
10	83.687208
7	98.154540
9	90.549552
11	78.007010
12	77.584568
5	108.250654
4	112.024620
12	74.999559
13	70.712505
11	80.591685
10	84.371452
7	98.918635
3	113.858976
13	71.268242
10	85.679211
10	86.548057
14	66.923749
8	94.776853
8	93.504289
15	66.982463
3	112.915926
12	75.153222
8	92.676982
13	71.814263
6	104.852230
6	101.566535
13	70.225389
6	102.553017
5	108.557869
4	110.575953
5	108.656622
10	83.195236
8	93.571898
5	105.925719
4	110.037548
11	81.418638
8	92.116259
9	86.786761
13	70.871958
7	97.481199
8	95.307252
9	88.745031
7	95.943996
3	115.155893
12	75.646385
9	87.744988
12	77.923491
3	115.741262
9	88.900728
8	92.358468
13	74.451909
4	110.525315
6	103.664460
7	98.284777
13	71.087116
9	90.042029
10	84.746774
10	84.040031
8	91.728383
4	112.145282
14	67.369006
6	101.201477
8	93.799255
13	70.987690
14	67.452639
12	78.536193
10	83.555065
14	67.394347
4	108.236892
4	110.441964
7	98.460017
8	94.146012
7	96.886773
5	106.731743
13	70.754281
4	108.945642
5	105.849703
6	101.828245
14	67.055943
15	66.774878
14	68.239176
7	98.852650
3	111.922176
13	73.392852
6	104.119142
5	105.002930
13	74.290427
12	75.194837
10	86.553305
5	105.630253
5	107.108582
9	87.037528
10	82.318160
13	70.811883
11	82.292348
13	72.228523
6	100.804415
6	99.977116
5	104.310659
11	81.254580
12	76.208894
8	95.567398
3	112.060408
13	72.035215
4	109.966423
14	68.149074
10	85.480101
3	114.547296
5	104.796143
4	110.154821
8	94.276873
3	113.381847
9	90.913914
5	105.774286
15	64.435426
13	73.556681
6	100.610248
12	74.094739
10	85.071074
2	119.498469
4	108.267948
14	68.487121
4	110.957187
2	120.083454
8	92.424230
5	106.142760
7	99.929311
7	98.211651
13	73.132214
5	104.390403
12	76.269497
14	67.726429
11	80.365206
8	93.659928
11	79.638063
15	64.998751
4	108.606898
10	84.608790
7	98.437652
6	100.066929
7	95.947963
9	91.327516
11	77.675398
3	112.075573
11	80.419313
13	71.676894
7	96.436270
4	111.594337
8	93.993599
7	95.430408
10	85.516768
13	72.719766
10	86.392534
7	97.581028
12	78.229009
13	74.218127
4	109.379811
8	92.729176
8	92.857543
5	107.795731
8	91.599371
13	74.242597
9	87.301105
8	94.234444
6	102.901044
12	75.392872
8	95.008107
7	95.997254
14	68.383925
10	85.676542
14	66.856806
8	94.915086
9	90.875133
6	104.378586
5	105.081593
4	112.217218
9	89.304880
6	100.221165
7	98.652319
14	68.259381
11	81.160476
6	101.592876
7	95.851328
13	69.468157
4	110.737674
7	96.130108
7	96.229988
10	86.994649
8	92.425059
13	71.238683
10	82.137510
9	87.316870
14	67.404525
16	61.199798
12	76.284048
9	89.400281
8	91.676951
6	101.600398
12	74.412700
7	98.357028
7	96.426906
4	111.838092
13	72.675688
10	85.718422
7	95.933022
11	80.239968
6	101.485175
12	75.008441
5	107.259415
5	104.296630
7	97.600815
5	107.554732
4	109.042868
4	111.860238
6	103.725834
14	68.897132
9	86.950767
7	98.854351
5	105.815293
7	99.361372
4	108.791465
6	104.117493
14	67.557594
13	72.491186
8	94.653773
7	97.965506
7	98.677871
6	102.143018
12	76.618859
12	78.016234
6	101.984598
6	102.594422
15	65.251701
8	91.354940
10	85.289735
5	106.886048
5	108.873375
7	97.425040
7	97.798260
6	100.536659
6	103.730234
10	85.045940
8	94.777793
1	123.167195
4	109.877339
7	98.481345
15	63.716757
14	69.704555
10	86.018248
8	92.860150
12	74.790872
6	100.295535
14	69.544904
12	76.548773
8	91.779273
13	71.757698
5	106.427140
4	108.363020
10	84.428989
5	106.256504
5	108.004179
5	104.855421
15	62.964027
11	79.411440
13	73.214513
12	73.438197
10	85.788587
6	101.629544
9	89.917164
10	85.428273
15	67.176081
5	105.604736
14	68.808325
6	102.200715
9	88.933310
3	116.123947
3	116.275202
8	94.578047
12	76.596813
4	111.343973
13	72.407244
5	106.047010
8	94.060876
5	103.548806
14	68.788093
14	69.626890
5	107.841146
8	92.625504
7	98.505298
7	99.637071
13	73.119128
11	78.283719
10	85.038020
8	94.205463
6	100.325814
15	62.283935
5	107.343058
11	81.113290
10	85.164858
12	75.767384
5	109.136926
3	114.691377
4	113.138198
6	103.225405
15	64.581914
11	78.398680
8	94.837801
5	105.801710
2	117.194539
8	94.937357
5	106.392681
8	92.944582
5	108.077492
5	108.638959
4	112.977770
9	89.342716
3	114.100118
9	90.284652
9	89.503756
6	102.198747
9	89.729583
10	86.595847
4	112.795900
12	77.275991
10	83.805822
5	105.419336
7	98.737137
1	119.221789
8	95.542021
5	107.288396
9	91.008523
11	78.825023
10	85.699868
13	74.531881
9	89.854968
7	96.485337
10	82.662152
11	79.422890
5	106.015925
4	111.472454
4	109.236476
13	73.439709
7	96.486376
13	73.630857
13	69.263346
11	81.823333
6	102.106517
13	69.690339
8	93.644227
7	98.975438
8	93.547421
6	101.352854
13	72.507791
7	97.955995
4	111.073653
12	73.854687
5	106.236304
13	70.950481
10	86.858682
14	66.500704
11	80.864918
6	102.255482
11	82.227835
7	99.640403
12	77.125329
6	101.199515
13	73.253203
4	110.819530
4	111.944682
11	82.331449
14	68.044355
6	99.769950
4	109.700896
8	94.347820
5	108.304168
13	71.918184
6	102.801860
7	97.914509
6	102.855312
6	104.236877
9	89.268718
7	96.661542
6	102.934509
1	123.207993
5	108.419900
12	76.826961
5	106.435790
8	92.508970
7	99.030640
12	76.205164
5	104.641641
4	108.048036
8	95.399885
10	83.670828
14	69.028283
11	80.627213
10	85.220540
14	71.958616
10	86.237090
16	62.168727
11	80.521773
13	71.678426
11	81.080499
14	67.737540
9	87.501210
6	102.880434
7	98.549744
6	100.541989
7	98.826785
9	88.954141
5	107.710745
9	88.255907
2	120.155578
15	64.601517
4	110.396359
9	89.343819
9	87.079224
11	79.997994
7	96.592903
4	109.702233
6	102.443204
15	61.956377
10	84.514316
6	104.337860
7	97.978290
9	90.204534
7	98.572863
5	106.635465
9	89.714148
8	93.876950
6	98.775326
6	103.095514
8	94.496575
8	92.941821
9	88.648168
4	111.683128
4	112.607544
13	73.705905
4	112.256211
5	104.307845
10	86.009874
4	111.518835
4	110.795535
7	99.824787
12	74.684290
9	90.420192
10	83.223029
4	109.049198
8	91.587522
12	76.940754
6	103.981464
12	76.519131
6	104.082742
14	71.058500
8	93.562692
4	110.205963
12	76.872451
7	97.946350
4	108.813606
4	109.526889
15	64.652058
11	81.849990
8	92.676363
11	82.955195
8	92.290309
8	95.014858
5	106.821625
8	94.725196
8	92.085718
3	112.240484
6	104.123551
8	94.682367
8	91.999965
14	68.592934
8	91.946897
7	100.390897
6	101.907718
6	102.626544
6	101.847909
7	97.483466
13	72.555180
5	106.382501
6	101.391010
5	106.221843
8	92.755881
5	106.333464
15	65.234997
6	102.623733
7	99.699888
5	105.894901
11	81.440918
8	94.839973
12	74.264246
8	95.136597
6	103.474407
7	97.239263
8	95.353664
8	94.613617
7	95.385133
12	75.197927
2	118.864067
3	113.484658
6	104.042184
5	107.004233
6	101.803647
14	68.805030
12	77.860864
6	103.677888
12	75.264494
12	76.181895
5	105.469824
7	100.014338
6	101.107988
2	117.861686
13	72.979750
7	99.601468
9	90.532168
11	80.239981
13	71.115975
7	99.065406
5	106.431170
12	74.052941
13	74.261250
11	80.480316
4	108.689195
9	89.149775
9	90.916610
4	108.321555
12	73.958877
4	109.906113
13	72.514899
5	106.649231
13	74.340848
9	91.220800
8	95.254028
12	75.456266
8	93.252994
13	71.819577
4	107.768720
3	111.825276
5	107.758398
10	84.661046
7	99.576620
4	108.753041
7	100.401541
13	72.701013
15	63.045832
13	70.451008
10	84.373451
6	100.852531
4	109.402124
8	93.829954
9	87.263429
9	89.651147
7	97.649079
9	91.001187
6	101.478014
2	118.509873
12	74.291852
8	92.017148
9	89.904465
5	106.708177
4	110.393066
11	80.265799
9	87.946118
4	109.964507
13	70.001314
6	100.580408
2	115.821209
11	79.240916
1	123.207718
10	86.449236
13	72.664108
8	92.863101
5	103.157112
7	100.003890
13	71.842832
13	70.257123
9	90.300689
6	101.318481
12	75.985278
9	89.534710
10	83.102354
14	68.370000
2	115.186406
13	70.999057
8	92.408947
10	84.985199
11	79.382132
13	74.528132
6	102.286639
8	93.727130
10	85.049682
7	96.485067
6	100.709138
9	90.507180
9	89.069842
5	103.944512
11	82.392996
12	75.901335
4	110.243924
8	92.768500
5	104.628104
10	86.087245
12	76.688443
4	107.645915
7	99.500723
11	79.847744
5	104.619296
6	103.201751
9	90.345504
4	112.526080
14	66.846446
10	83.321412
9	91.128746
6	103.328732
4	110.355206
8	91.920424
4	107.387785
10	84.855104
6	103.381601
5	108.311108
9	90.514248
11	82.493045
8	92.372911
13	72.947265
5	107.514590
9	88.792281
10	82.520459
8	94.690853
10	85.939682
12	77.343141
4	109.723541
10	84.672249
4	111.927055
15	65.067991
4	112.597620
6	104.517403
4	108.665420
2	117.980012
11	79.817720
6	104.182459
8	93.693358
7	97.086195
13	69.721848
8	95.554044
10	86.295268
7	99.905059
10	83.794494
10	86.896401
8	91.712652
15	65.068800
12	74.604916
15	62.723875
12	77.108969
7	97.395482
13	70.336434
4	109.824058
9	88.377248
11	80.065225
4	110.349158
7	99.156274
14	68.322142
3	113.134508
13	71.218380
8	93.989249
7	98.098439
13	70.635964
9	88.857427
6	100.173203
7	96.272307
11	79.652410
6	101.948558
5	108.491056
8	94.067277
4	111.020545
9	87.002515
11	78.907855
1	120.725044
8	92.150404
15	62.813438
10	83.641916
4	110.250258
9	88.446407
13	70.521450
8	91.689570
11	79.462158
13	71.697818
2	118.242034
14	65.492215
4	109.982066
9	89.396468
5	104.454956
11	78.376414
14	71.061017
8	92.370126
5	106.744958
7	100.328168
14	65.210314
14	70.273269
10	83.738448
7	96.587266
5	106.848964
10	85.909373
13	69.172852
14	66.990318
11	80.301557
4	110.726339
4	109.450642
6	102.540712
9	89.405281
14	67.822415
11	78.181944
4	108.705152
10	83.043466
8	94.715746
8	95.303960
7	97.611693
9	89.371762
6	103.474355
9	89.091975
8	91.357967
4	110.544480
6	102.350394
6	101.152799
13	70.728428
16	61.341281
11	79.188701
5	105.579614
6	102.552570
8	93.815149
10	82.442317
13	71.804331
7	97.839001
14	68.068674
8	93.833229
5	104.897293
8	92.818627
12	74.473575
12	74.385185
4	112.051153
9	87.649167
6	103.114662
8	92.215198
11	77.687734
9	88.844011
9	89.481386
6	103.959164
9	89.890991
10	85.714922
9	89.442304
6	102.210654
10	82.851553
4	112.378867
9	89.143670
11	81.596030
12	77.671468
8	94.611238
13	72.112082
6	103.533929
6	101.381287
12	74.425635
5	107.096931
9	90.186839
7	98.440107
10	84.974662
7	95.739167
11	81.661140
10	84.233750
15	65.055312
8	92.223956
5	107.627891
7	96.460916
11	81.984746
5	105.177728
8	95.834888
8	91.767140
9	89.586994
8	91.658947
6	101.169430
9	87.687336
11	80.743819
7	97.084864
6	103.473254
4	111.494216
12	75.727503
3	114.528236
4	109.466602
8	93.427360
5	105.828554
13	70.509801
15	65.184302
6	103.263976
13	70.440595
10	82.368766
7	98.051265
4	111.397350
12	74.824053
9	90.131033
11	81.368787
11	81.415046
11	80.459570
14	69.731571
8	93.842107
11	82.055409
3	114.831019
5	107.978130
5	103.654582
7	99.075630
12	77.122872
12	78.094452
11	80.714370
8	92.202420
14	66.154765
11	80.731969
8	93.713498
5	104.139266
5	108.957379
4	110.647646
1	120.506444
9	89.082213
7	98.584426
7	99.729580
6	101.700725
15	65.605801
10	85.103047
10	83.448334
10	84.378523
14	66.387208
10	85.957150
6	103.457824
4	111.228585
6	101.559604
10	83.456106
2	117.364557
13	70.795252
4	108.115833
13	73.436612
8	95.383258
5	108.091581
10	84.410692
6	100.556855
4	106.387602
5	108.304674
10	82.694126
5	105.779497
14	67.940730
9	90.140379
4	110.375461
6	99.514801
8	93.089345
8	93.935860
6	102.247360
8	95.623981
11	82.328097
6	104.232833
9	90.068460
11	80.784306
10	83.942901
13	71.806391
7	95.372778
7	100.454883
10	86.355758
11	81.761336
14	67.976294
5	108.169277
10	86.348781
5	105.223191
11	79.795307
5	103.461354
14	70.890453
5	105.097235
6	100.143480
11	80.526793
10	84.849693
13	72.038761
9	89.009642
14	65.997500
2	119.043662
6	103.731730
5	107.439106
7	96.710233
10	85.051762
7	98.004363
7	97.907879
8	93.836396
5	105.455640
5	103.295201
7	98.579906
3	114.968433
11	79.678271
4	110.903850
5	107.312562
14	66.565499
14	66.479266
4	112.232547
6	101.344865
7	99.656418
1	122.479581
6	103.348449
8	91.330835
14	68.368109
8	91.564597
11	78.353879
12	74.193593
10	83.302225
6	103.355921
12	77.553157
6	100.777171
6	101.841565
12	75.505952
11	79.061055
5	105.096604
6	102.575593
16	59.171506
9	87.990275
4	110.307338
4	108.326022
9	87.531236
13	70.970079
9	87.226237
15	63.321715
7	98.100445
9	90.239645
2	117.516981
3	114.359070
3	116.610878
9	89.044573
4	108.822139
8	93.896089
7	97.906459
11	82.730951
8	94.291279
3	112.592268
9	87.826197
12	76.012708
5	104.803925
8	93.881020
8	95.001433
8	95.514761
5	107.496320
3	113.596100
7	100.492603
14	68.220236
6	101.844254
13	70.771304
13	71.189470
8	91.758687
6	104.202968
6	103.194408
8	94.015856
5	108.026762
5	107.569863
12	75.792325
10	83.269921
7	96.859650
14	67.002593
14	70.435195
15	64.719918
7	96.829985
11	79.434677
5	105.441413
10	85.707604
7	96.343672
5	107.040787
12	74.258382
11	80.878586
9	88.217897
9	87.887192
7	99.241132
6	102.943337
6	99.812844
15	63.964686
11	80.354708
7	99.110434
12	77.760371
5	105.416142
5	104.915868
9	90.619055
6	99.969725
4	112.256296
10	85.643550
8	91.930103
7	98.341208
11	80.190094
10	84.738831
8	94.414699
9	89.317323
5	108.886048
9	89.521183
12	78.935823
11	80.960723
6	101.935804
6	102.687860
6	101.658884
8	93.945452
11	80.804381
14	69.409651
8	91.507417
7	97.936115
6	103.669369
12	74.587336
4	109.493254
8	95.071799
5	108.275122
11	81.166678
12	74.404729
11	80.862900
4	110.822737
13	73.994469
9	88.857834
8	91.800980
8	95.065763
7	99.573631
11	78.466462
10	84.624197
8	92.223151
11	78.775214
13	70.852948
7	96.160723
9	88.153662
10	83.626327
10	85.678644
3	116.675150
5	105.883680
5	103.936447
10	85.430936
12	78.079588
12	76.772649
7	95.702148
9	90.552601
14	68.742433
4	110.431443
8	92.799781
10	82.730737
10	85.258480
8	93.871679
3	116.142463
12	75.718976
8	93.994795
8	95.422371
4	108.578648
4	111.238498
6	101.180161
5	103.225457
5	103.823615
9	88.954633
6	102.463521
6	104.063624
12	75.183381
1	118.972130
5	107.888429
8	91.134892
6	100.793018
11	79.330384
6	103.758764
11	81.408067
11	82.122078
9	89.063540
13	71.227584
6	102.214576
10	82.376876
11	83.190625
4	110.337203
10	83.553386
7	96.655025
4	110.629007
9	89.296128
5	106.159639
3	113.298656
6	104.475176
8	93.104670
11	81.360947
4	109.323645
12	74.502937
6	104.042660
5	108.388512
11	79.537160
8	93.810480
7	97.328932
4	110.313754
5	106.712419
4	111.914584
9	88.048060
14	67.240559
8	93.323856
10	85.861355
6	101.592248
11	82.209612
11	78.836696
2	114.891094
13	70.750151
11	78.902956
5	104.872033
5	108.540303
11	78.304441
12	75.489176
2	117.178537
8	91.458656
4	110.562112
4	110.317019
8	92.232636
6	102.239547
5	108.560676
9	89.854156
4	111.144912
15	64.384472
8	91.400243
12	76.599834
4	112.320732
9	91.130355
10	86.250462
10	84.788341
5	109.106313
10	84.423193
8	95.451518
14	66.971378
14	66.855253
7	96.839654
9	90.768353
10	85.310325
11	79.661982
7	96.441132
15	62.427296
12	74.631133
6	101.325114
8	91.480317
11	82.118768
5	105.849762
4	108.208117
10	86.396481
5	106.619973
11	80.851475
6	101.718799
6	101.596410
8	94.401336
14	70.186567
9	88.290484
5	104.818271
15	65.099984
7	98.407531
5	104.629362
7	98.608113
7	96.521113
5	105.616924
5	105.648800
4	109.260556
6	101.197189
10	86.181735
8	91.757550
9	87.610857
8	95.021766
8	93.773589
4	112.043304
4	111.175787
13	71.553525
9	87.047291
10	84.176548
8	92.465939
5	108.397333
7	98.638398
15	62.454197
9	91.271964
8	95.089540
9	87.976558
7	98.864455
12	76.160018
5	105.756008
8	95.000548
14	67.530789
8	93.983348
6	104.365301
6	100.864654
9	88.731315
7	96.012861
8	95.306350
14	66.373494
9	89.990089
6	100.081648
7	95.996933
5	107.569025
2	118.309349
15	64.294146
11	79.499920
7	97.959410
11	82.531549
3	114.818612
7	96.499918
14	68.931303
7	99.914747
6	103.712369
12	78.106270
9	87.738115
6	101.901853
11	79.609764
4	108.440306
14	68.593717
5	105.907879
11	81.163157
11	81.224707
4	109.170574
5	105.885354
6	102.100777
8	93.914776
6	101.130088
9	87.866935
13	70.439049
11	80.075375
7	96.210726
11	78.898373
8	94.064823
5	104.989922
14	69.247672
8	95.937223
10	85.791719
8	94.527058
13	71.576952
6	101.118794
6	99.538553
10	83.490115
8	92.786769
13	73.270453
9	90.268618
10	82.993800
