FI	theta
11	101.938406
14	114.912945
9	93.018088
6	77.552250
6	77.464913
12	104.513402
4	69.056599
14	113.768150
9	90.644227
14	111.721140
10	96.242946
9	90.310577
11	100.469635
10	96.894737
3	63.914426
12	103.194453
10	96.845070
6	78.157085
12	105.255647
7	84.489038
7	82.621605
12	104.589776
13	108.319106
10	96.587566
13	109.787058
13	107.606064
15	117.943388
12	104.344256
6	77.140755
15	115.289686
7	82.093995
2	62.858747
10	97.182176
8	86.836309
9	91.304156
3	67.088099
7	84.722903
14	114.961451
7	81.469634
9	90.535345
12	102.072521
8	86.665922
16	121.517830
6	79.289927
11	99.619258
7	80.661552
12	105.031245
9	92.687375
15	118.817816
4	71.348290
2	63.497244
10	97.351570
15	113.537219
10	94.344451
4	69.652992
8	88.451173
7	85.019553
5	74.807295
3	64.090837
5	74.756258
8	89.336060
15	116.123769
11	100.613527
6	80.953707
8	86.466663
12	107.166214
3	64.738488
3	67.128140
9	92.753894
11	99.485623
9	92.494474
6	79.262984
3	67.702605
1	61.496196
6	80.614122
8	88.226705
1	59.946177
10	96.488974
11	101.726165
1	57.366721
15	116.598751
10	96.894339
4	68.792083
13	109.392231
9	89.909458
9	89.576564
9	93.557417
8	85.208378
4	71.240534
14	110.193046
4	71.110064
7	80.914176
7	81.452709
6	80.069466
4	69.163317
16	120.305504
11	102.945589
12	102.650444
5	77.099920
11	98.382635
11	101.243179
14	114.731859
10	94.386480
12	103.808277
12	105.592022
8	86.297873
10	94.187546
7	82.354170
13	107.689119
11	99.231152
7	84.282257
9	90.143894
7	84.249973
14	114.256404
7	80.922046
12	104.771636
5	73.143544
8	86.186682
11	101.889429
7	82.569295
12	102.833314
14	111.290355
5	72.020035
11	100.041862
8	87.740851
7	83.318078
7	84.406753
3	70.284140
12	105.930319
3	68.176084
4	70.447207
10	96.375801
11	98.702472
14	112.122935
10	95.184787
13	110.240708
12	105.270364
11	100.854471
13	104.700355
11	102.259483
7	84.689083
14	113.580171
3	67.655987
7	83.101229
8	87.027473
8	85.177748
11	99.437336
8	87.232891
5	73.655932
1	57.062385
2	61.871252
13	110.146995
11	98.357529
3	67.603889
13	109.055704
7	84.344639
11	99.048739
8	85.713962
13	108.358666
11	102.134170
12	102.155232
8	87.794023
9	92.868633
10	94.660853
6	78.446824
10	94.927900
8	88.845832
12	103.118046
5	74.967947
1	58.989397
3	67.520530
13	107.011346
8	88.498364
10	96.247893
12	105.499737
3	66.010450
7	84.553493
7	84.225950
8	88.395700
9	92.388761
7	81.945107
10	96.048205
12	103.620156
6	76.719401
13	109.882202
14	112.230752
5	75.768825
12	104.340719
11	99.935736
9	92.418242
8	87.826027
7	83.289686
16	119.661185
14	112.476536
15	115.612174
4	72.253382
13	109.310346
9	91.733186
12	104.484227
6	80.814849
8	88.310480
9	90.441782
2	63.385549
6	76.222847
10	95.399838
12	102.331028
5	74.237971
7	84.637542
14	109.763505
15	116.828501
6	80.309648
10	94.842428
10	96.978831
10	98.029557
6	77.747134
5	72.407859
3	67.356320
9	92.935762
13	107.884237
13	111.230031
9	91.242111
2	65.163574
2	63.450744
13	109.167657
6	76.772053
8	87.725339
7	83.339307
4	70.218581
13	108.919421
12	105.690279
13	111.063412
4	68.747577
5	75.797703
7	83.622175
15	112.952400
7	84.770679
16	121.345350
6	80.615914
10	97.176392
8	87.533476
4	70.596360
9	91.139347
14	111.363957
3	67.264938
10	97.418008
10	94.579324
9	89.620893
11	101.387800
11	102.721379
10	93.582233
5	74.022095
8	86.393834
13	109.570346
4	69.438601
5	75.437903
8	87.547610
2	60.941866
7	81.918956
10	98.553376
9	90.895542
1	62.390959
5	73.814446
12	106.487988
5	74.292989
9	91.555079
8	89.208696
13	105.704096
9	90.026941
12	105.210234
14	113.875758
13	105.402352
11	101.905368
5	72.863623
12	106.200853
5	73.200494
1	57.482875
13	110.167212
4	70.870856
7	82.439227
13	107.114311
10	98.194811
8	86.921869
14	112.143684
14	110.515328
5	72.373361
4	71.885395
14	111.326881
9	93.142537
4	69.223729
6	79.444689
12	104.948429
12	104.368410
6	78.843741
3	65.262407
15	113.082069
12	105.665495
6	76.859995
8	89.528745
5	73.405151
1	60.099170
10	94.914631
5	75.938691
10	96.919983
11	99.868907
9	89.573307
7	80.782757
3	65.667939
15	115.718895
10	94.946602
14	111.322452
13	107.621706
1	59.521829
7	84.218548
2	64.841205
6	77.118422
6	78.185380
14	113.448569
10	95.264061
6	78.271948
15	116.245744
6	79.606242
7	84.227443
3	69.243388
13	108.722918
9	92.080380
10	97.294178
9	93.344391
14	111.702648
11	100.699056
10	97.272459
12	103.073660
14	112.855903
3	66.070728
7	80.747631
6	76.515969
3	66.338360
3	67.382613
1	58.386038
2	62.055224
12	106.340456
10	97.498730
3	65.377258
13	107.767075
9	92.268906
7	83.367477
5	76.721213
14	112.046906
7	81.171920
2	63.993857
9	92.235185
10	97.906598
9	89.853859
9	90.865409
3	65.724513
8	87.258099
10	96.454117
13	108.309540
15	114.921777
8	87.836157
12	105.808019
7	82.955049
12	104.164148
9	92.197271
15	116.728308
12	104.032343
3	68.935510
9	90.011751
7	80.489536
8	87.700771
9	92.198599
11	101.283999
11	101.737237
8	85.930256
10	97.303586
9	92.347797
8	86.540301
15	116.414206
10	97.287851
15	118.045187
4	70.296284
11	98.808603
3	64.536764
6	78.615815
7	82.270768
11	99.640357
15	114.870866
5	76.872891
9	91.804429
11	100.669817
10	96.581461
13	107.573631
9	91.402875
6	80.945569
7	84.907287
1	58.734075
14	113.817721
16	120.796329
3	64.786571
10	96.577377
8	85.649078
14	113.204659
14	113.617421
16	115.786802
1	61.000629
3	65.317095
14	114.140086
7	83.619846
6	81.102762
2	61.921115
9	90.119897
9	93.904626
1	57.816179
9	92.225764
13	110.521007
9	93.413789
9	93.560832
11	102.843969
9	93.082490
8	85.906182
13	108.023464
4	69.323058
3	64.848779
1	58.835557
4	71.341216
10	95.631845
11	100.114207
9	93.365225
2	64.439911
9	90.624201
8	85.815578
15	116.445876
15	116.157313
13	108.621090
4	69.226373
12	105.603776
5	72.645659
7	85.100369
4	71.383831
10	96.875448
8	87.185491
8	85.919507
7	82.986759
13	109.631866
6	79.573823
5	75.373092
7	81.306745
8	88.799632
13	109.375017
13	110.438383
6	76.480092
8	86.132535
5	76.906867
5	77.036289
12	104.174690
2	64.472872
8	88.745121
6	78.939940
15	111.826167
9	93.664581
12	101.504944
7	83.162372
8	87.650944
3	66.403274
12	103.402454
6	77.781644
11	100.020616
7	82.296160
10	94.800302
15	111.920408
5	73.651396
14	110.168040
9	91.854848
5	76.026491
9	91.102791
6	80.650863
4	68.140081
2	65.547838
8	86.053832
11	100.013345
5	77.072384
4	71.721534
9	92.276821
10	94.177661
3	66.417658
4	72.156210
5	73.183152
3	69.463638
8	85.680923
1	57.830206
6	78.127063
3	64.085983
2	63.053747
10	96.123659
5	72.545465
6	78.941707
16	120.479400
10	94.808730
14	112.910368
5	74.058892
6	80.434624
14	113.068826
10	95.757348
4	71.941786
3	64.747813
5	74.167317
15	116.110341
11	99.102126
11	101.293667
14	115.123995
10	95.601745
12	103.828511
9	91.919635
9	93.623226
1	60.012271
13	109.072512
9	92.041683
11	101.517776
8	87.828597
2	62.962310
6	79.240204
14	113.133677
7	84.296783
14	111.787789
9	93.371873
5	73.044746
9	90.106451
6	76.069193
7	81.969482
10	95.063189
6	76.847178
7	82.560084
9	92.787729
8	86.416340
6	80.323407
8	85.706608
7	85.469947
9	92.871276
1	61.515579
15	117.437529
9	91.130370
12	105.828585
6	79.613808
1	62.385208
11	101.929275
15	115.804597
13	106.957249
8	85.444888
6	80.803725
6	78.244210
2	62.429239
6	79.950248
4	69.111818
16	121.809591
10	97.516186
13	111.220929
4	72.732482
11	100.523959
6	80.587730
4	68.749604
6	77.970389
11	102.389614
3	66.783642
14	112.851404
12	104.198744
4	70.111436
16	119.971809
7	81.350625
9	92.987747
6	79.143266
3	67.987066
3	67.390364
12	107.370877
3	64.953035
8	89.192522
3	67.983686
10	97.034990
15	117.324202
5	75.002880
9	93.177062
8	89.105893
5	75.131508
1	59.371774
12	103.011035
3	65.739979
8	88.652967
6	77.861326
4	70.452563
9	91.706740
1	60.411007
9	93.069103
2	63.004367
11	102.047755
11	98.395953
13	110.276273
3	68.709742
12	105.699912
15	116.064782
13	109.422463
13	109.797975
14	114.846999
9	89.869989
11	98.810461
8	89.228830
10	95.878133
10	95.835103
14	111.587026
5	72.553624
5	75.612410
10	95.958268
10	96.202925
9	93.028021
2	64.079242
13	107.924257
7	84.487094
2	61.138660
11	98.983403
12	104.470555
1	62.421259
15	116.476724
7	84.518620
3	64.859274
4	70.570289
13	105.784452
4	71.536532
8	86.280961
13	109.121093
8	86.237833
10	94.876449
10	94.289623
10	95.864284
14	111.351959
9	93.224912
5	74.570969
1	61.650668
1	59.513552
13	106.702960
14	112.009089
12	106.125173
14	111.522310
14	113.221481
4	69.231874
11	101.960490
11	101.188687
8	86.458245
14	109.258481
12	106.736068
10	97.229864
4	69.175232
14	111.404450
2	64.159563
5	75.525959
10	93.800680
14	112.373231
2	60.294927
15	118.684048
8	89.109507
8	86.653361
2	64.933398
8	87.430837
12	106.925002
7	83.717991
9	89.805144
1	58.409880
6	77.797040
10	96.843705
11	99.987168
4	70.951788
15	117.615197
11	100.034148
8	87.536995
9	91.768394
1	59.502227
14	111.023845
10	97.273991
9	93.172875
5	75.052262
14	113.152785
9	92.791892
6	76.433427
10	94.519746
12	104.073343
9	90.240494
11	102.067133
8	85.291139
15	116.403682
15	117.264490
13	108.893520
14	114.484308
10	98.284885
10	95.877206
6	80.368162
9	91.558995
3	66.465042
1	58.645692
14	113.377729
7	84.845895
9	90.858325
13	108.037264
6	78.870860
13	106.615018
11	99.909468
11	98.796016
10	97.649612
11	98.761840
10	95.002234
15	115.172036
15	115.625588
11	102.768371
6	76.620115
8	88.849660
7	81.782243
1	57.773146
6	78.222814
11	100.516553
14	109.442049
13	109.906245
1	60.084535
11	99.305889
2	64.786973
12	104.430172
9	91.642105
10	96.709672
12	102.004426
12	103.259471
9	92.401660
6	79.187834
16	120.509290
15	115.459201
11	100.345404
9	92.223795
15	118.715937
8	89.019316
5	75.160592
6	79.956847
11	103.082792
9	90.171507
3	66.529907
13	106.184887
11	99.190388
4	70.157275
13	111.117830
12	103.463596
4	72.910559
7	80.663797
7	82.349026
2	60.366931
10	95.517727
4	71.050902
13	107.691326
9	93.698108
1	59.934235
1	59.781418
4	69.757579
16	117.972507
2	65.103557
5	73.762581
9	93.531362
11	102.763230
4	71.308779
4	70.471246
3	64.456419
10	96.982682
12	103.785859
5	72.789679
5	75.693600
3	65.466386
7	82.860934
7	85.441222
11	101.699376
14	113.205149
11	100.093819
7	82.792697
16	119.069760
13	107.444760
7	81.942759
10	96.893259
15	115.906298
5	75.180339
4	68.326887
12	102.874433
10	93.784803
6	79.144756
14	112.493733
13	109.879359
3	67.711080
8	86.176816
4	67.802749
7	84.060349
5	73.894987
10	96.181929
4	72.071313
5	76.286731
10	95.145967
1	57.831642
5	72.512320
5	74.740200
3	69.694177
4	69.906256
13	109.891452
9	91.640259
12	102.725092
8	87.015946
14	112.578855
15	117.100621
12	104.561727
6	76.521914
15	117.935539
6	78.640019
10	95.610750
10	93.844076
11	102.031790
13	105.883584
11	102.606778
7	81.921935
3	66.844358
11	98.657370
11	98.876095
6	77.396017
12	107.091050
5	73.133516
2	63.877493
12	105.154841
5	75.068889
13	108.371563
10	97.040299
13	111.364821
5	74.307779
9	89.711183
11	101.973685
6	81.306232
10	98.142872
3	67.409799
2	66.417859
14	112.101820
9	89.847646
10	94.338921
14	113.132787
11	100.383940
2	61.768509
5	76.833129
12	106.472204
15	114.337314
9	92.814751
10	98.154987
12	102.101212
10	98.276443
10	98.226059
10	94.466484
13	108.444754
7	81.180008
9	93.433997
7	83.498410
3	67.422124
6	77.770871
9	91.429525
15	114.075709
8	88.668699
4	70.888025
9	90.831651
12	103.742776
9	93.442948
4	70.134094
4	71.560671
5	73.433503
9	89.787671
9	90.756868
4	68.789914
8	86.043957
12	104.454224
9	91.485910
14	112.777614
1	59.936305
8	86.933064
13	108.815385
6	80.250915
15	116.689518
6	76.363437
14	111.726120
12	104.833273
6	77.214255
16	121.118260
7	83.869772
14	113.080299
3	67.048122
3	66.549672
6	78.877753
2	66.712213
9	93.172233
6	78.716646
10	96.759046
3	65.159803
8	87.485372
13	109.649521
14	114.884783
3	65.707954
8	86.770729
14	109.589210
8	86.248658
15	114.853061
6	77.855485
12	106.091010
2	62.850363
4	68.353537
4	73.949803
1	58.311987
13	108.727169
9	91.329204
13	108.869061
5	72.160432
1	59.679314
7	81.473706
9	89.851778
12	104.211055
6	80.251311
1	60.670862
10	94.411696
7	84.392819
10	94.630241
10	97.662506
8	88.690230
10	94.702164
11	99.748732
8	86.197028
9	89.788120
9	91.884659
3	67.477083
9	93.441903
12	105.202254
13	107.128797
1	62.091929
13	107.347023
9	91.065205
6	80.658107
12	103.416302
11	101.887872
13	110.106712
8	88.773878
10	97.337921
12	102.438129
4	69.176634
13	108.478387
11	101.703859
10	94.157960
14	114.704117
13	108.451614
6	77.216869
12	105.778278
14	114.424971
15	114.834433
7	80.956956
12	103.790308
12	103.544859
14	113.966762
5	73.381830
2	63.026403
4	72.794947
14	111.629046
7	81.305350
9	91.375688
4	71.806426
4	71.523900
3	68.349123
2	65.757212
11	98.895335
7	82.510101
12	106.203025
6	79.429931
13	110.034440
12	103.482458
6	77.342353
2	65.020796
16	119.831258
14	114.718701
14	112.318342
14	112.770906
5	73.143784
14	112.926955
8	86.965956
9	89.995708
6	76.665529
7	84.599652
6	79.725538
12	103.153917
8	88.112190
2	63.086690
15	113.959567
16	119.817455
2	62.992125
13	108.878442
3	67.802236
4	73.236299
6	78.908057
9	93.723371
9	92.897082
10	95.719902
