FI	theta
23	135.661040
9	152.269671
23	136.783071
10	150.556538
19	139.360316
20	139.553562
3	157.249604
24	135.047261
4	156.101605
3	160.572691
10	148.071663
19	139.948589
11	147.573555
9	150.766807
4	155.777753
1	162.271668
21	137.346645
10	148.575237
24	135.702866
17	141.651446
4	158.233945
21	137.459552
1	159.293773
24	135.320163
9	149.381895
5	155.998160
8	151.128533
11	148.860208
11	146.524107
22	136.196144
23	135.039244
19	138.641207
18	140.697545
21	136.794866
6	153.039920
2	159.130058
19	138.961401
12	147.634058
11	147.254579
18	139.964003
23	135.366716
12	147.107003
19	139.838625
17	142.039522
24	134.673312
20	138.554806
7	153.173917
23	135.450842
20	138.100787
17	141.600404
19	139.831808
7	152.362967
19	140.253400
1	162.012877
6	155.718786
3	156.958133
8	151.210428
23	136.964711
9	152.178470
17	141.149522
2	158.430389
22	136.768097
5	154.485726
19	138.351469
6	153.573493
22	135.873377
3	159.003297
17	141.562385
17	140.180440
12	148.198939
21	136.670007
7	154.203945
8	153.439708
10	148.120510
12	147.044169
6	155.882835
24	135.659985
17	142.374344
21	138.717757
7	151.940851
17	142.457703
17	142.456572
12	145.476525
12	145.565167
22	135.850697
8	151.054562
19	140.127212
1	162.201812
2	160.744157
10	150.014283
5	157.233803
24	134.747045
2	159.833471
8	151.084564
9	152.024278
21	137.697571
4	156.832997
11	147.315438
2	160.121545
12	147.612934
19	138.776808
8	153.283975
5	154.495689
7	153.795748
4	156.263931
19	140.853075
7	153.116253
10	151.255656
6	153.263248
7	153.734396
9	151.273443
4	156.485579
7	152.862909
3	159.118125
18	141.516048
7	151.340970
7	151.525796
22	137.650441
4	156.485465
21	138.980302
21	138.973090
3	158.841608
3	157.352043
8	152.406429
12	148.558835
22	135.544905
10	147.535276
11	146.643003
18	139.846348
1	161.686476
3	158.748911
24	135.191845
23	136.065102
1	162.505375
6	153.498362
23	136.566965
5	156.747973
9	150.409940
24	135.612486
3	157.197447
17	140.943051
22	137.759370
22	135.829216
6	153.142814
8	150.925973
4	158.161903
21	137.853699
12	145.403872
4	157.797148
7	154.222559
17	140.116059
22	136.316283
3	157.656456
7	155.052391
7	151.614812
23	135.303313
23	135.500037
24	135.454083
10	149.863355
8	151.326112
12	146.147938
23	135.375448
6	155.616557
24	134.211340
22	136.788712
3	158.105382
12	147.740878
12	145.839766
7	152.966811
12	146.677716
11	147.207208
21	138.813535
12	145.645512
24	134.034446
12	146.281892
2	158.713338
22	137.039730
7	151.482580
7	154.171402
22	136.922215
7	152.695501
4	158.820132
7	151.805638
1	163.297568
7	152.215301
3	159.424903
11	148.731074
2	160.008273
4	158.204675
6	153.419907
5	156.795969
9	150.534190
17	142.334766
22	135.839196
3	157.590765
24	135.924061
8	151.722139
22	137.447021
10	148.416768
23	135.634497
1	160.210233
5	156.262566
23	135.981106
12	146.059795
2	160.058215
11	146.423144
4	155.736772
1	160.288231
24	135.042423
18	140.822038
1	161.530782
7	151.947164
18	141.138115
4	155.304464
20	137.404553
4	155.585771
12	147.291017
10	148.503567
1	162.273469
23	134.909028
17	141.643476
7	151.950044
21	138.550829
2	160.840546
10	150.081142
22	137.557369
7	153.507554
10	149.244935
7	152.591794
20	138.292716
5	157.808395
18	140.139156
12	146.684766
7	151.576365
10	148.230940
22	137.439742
12	146.405985
17	142.504974
21	138.692863
1	162.170374
21	137.963432
19	139.131611
1	160.825114
11	147.345837
5	154.286474
10	149.259806
21	136.947105
7	152.336699
22	136.856662
9	150.850346
10	148.446138
18	141.993034
7	154.313515
11	148.522495
22	135.686753
5	153.933515
24	134.532778
8	152.337244
21	136.924155
9	148.932822
18	140.410286
19	138.878727
23	136.710987
5	155.335980
6	154.407033
17	142.830569
22	136.079295
11	148.257428
6	153.084891
22	137.585672
18	140.142549
8	152.301762
23	136.749948
11	147.270021
23	135.072726
10	148.338724
11	146.863081
5	154.033510
12	146.499194
7	151.588029
7	153.699755
11	147.284708
24	134.775495
24	135.696168
6	153.232747
19	138.186032
17	142.445561
2	160.320619
21	138.683666
10	149.926336
5	154.715001
24	134.982556
10	148.155634
7	151.348856
1	162.031659
22	137.528522
10	151.204535
24	135.292044
18	141.527052
5	157.107511
5	155.041501
7	152.106178
21	138.143869
10	149.530665
18	139.314908
8	152.735085
6	152.830074
12	146.573581
11	148.269249
5	154.603764
12	145.942304
24	135.962890
2	158.832325
23	135.412664
20	138.106777
1	159.279475
2	160.975037
1	161.210141
24	134.849156
20	139.311127
11	148.082191
24	134.353733
12	148.436635
1	160.703094
19	140.349919
1	159.708834
9	149.571632
21	137.396601
8	152.060617
17	142.687701
6	155.345300
3	159.490417
23	136.943985
21	138.187864
19	138.850570
9	150.331449
17	140.700810
12	146.129542
6	155.651181
5	156.500449
8	150.203174
18	140.580595
5	156.856341
2	158.618968
6	155.461775
17	140.396756
9	149.906629
2	161.576829
19	138.618379
8	152.946189
1	160.129308
4	157.572170
5	154.361185
6	152.823773
18	141.810425
2	161.718288
11	149.769254
12	146.330055
9	149.573177
12	148.063983
4	155.794605
12	147.742972
7	152.003249
10	150.232558
23	136.886534
3	159.378809
6	153.994730
7	154.383678
10	148.335226
4	157.298727
1	162.389881
19	139.428598
20	138.452463
4	157.956501
17	140.215483
10	148.810627
1	163.298369
4	158.899695
21	138.874237
6	154.834232
11	148.585520
11	147.254876
24	134.607763
2	159.187000
23	137.192226
17	141.568677
4	157.550407
7	154.062469
2	160.866455
20	137.705523
24	134.829881
21	137.377994
4	156.643183
7	153.260634
12	146.710929
9	148.898710
24	135.176431
9	150.495667
12	147.844794
3	160.854153
7	151.956617
19	140.349719
19	140.243189
4	155.781052
3	157.123950
23	136.284641
22	137.532049
8	152.986984
5	155.115699
5	155.242106
5	155.089833
22	135.497600
9	148.844827
12	146.618820
1	162.457200
3	157.635991
6	153.306405
9	148.616345
8	153.258557
20	139.203647
19	139.527364
20	138.715921
10	150.152164
11	147.281167
9	151.008069
24	134.241626
17	140.465460
6	154.055252
10	148.399755
1	159.954795
3	158.282312
6	153.512202
20	137.910483
8	153.051134
6	152.932551
4	156.308853
10	150.125779
1	161.013433
24	135.358468
5	157.616756
9	151.962014
4	157.619210
24	134.816705
23	136.490215
19	138.528478
21	137.171717
12	145.624558
22	136.033371
18	139.343438
3	160.362104
20	138.444283
7	154.189025
7	152.047948
1	160.018442
5	154.581427
22	136.192707
24	135.382563
8	151.698208
2	157.726447
11	148.574007
23	135.618236
8	150.892778
3	159.779382
22	138.018040
8	150.806058
1	162.072458
2	159.849509
23	134.980746
1	162.833251
6	154.850586
24	135.724651
1	162.652400
2	158.961951
18	139.851182
18	139.755571
3	157.785647
12	146.009507
1	161.786500
1	160.687290
12	146.564565
9	148.752486
24	136.302680
1	160.335978
18	141.204814
9	150.860734
8	151.092145
18	140.611724
7	152.950473
1	163.350130
11	149.578434
2	158.235882
1	159.464132
19	140.261628
3	160.243979
20	138.560284
9	151.162318
17	142.081179
5	157.584941
22	136.623202
7	151.948793
12	146.624409
19	140.892880
7	154.122779
20	139.093211
23	136.276904
1	160.670128
7	152.767245
2	158.813135
20	138.305162
23	136.193883
23	135.530287
7	152.889172
10	149.574514
11	148.955287
3	159.485508
7	151.802162
18	141.465983
7	153.355545
4	156.375824
20	139.440312
10	150.441074
24	134.491255
19	138.901150
4	158.771488
6	154.540727
4	156.157161
6	154.743552
2	158.037806
22	137.719675
20	139.684306
21	138.887264
10	149.829192
23	136.447289
7	152.667255
4	157.857305
2	159.180730
24	135.330156
12	146.660331
8	151.040322
5	156.597341
8	153.054571
7	152.014006
7	151.780888
5	154.219762
4	157.698749
9	152.112018
7	152.111299
20	137.378464
4	158.548715
6	155.332294
19	140.346539
21	136.833765
22	136.073527
7	151.436532
18	139.446838
12	145.179640
7	152.216667
2	161.656111
6	154.262507
17	141.631334
9	150.469738
12	146.259558
1	159.487616
20	137.243683
11	147.659468
22	136.424827
5	156.127241
21	137.623531
5	155.712363
8	153.175080
4	158.519888
23	135.014367
10	150.186532
18	139.273162
1	163.598076
18	139.581381
5	155.387676
3	160.122316
9	151.227364
21	136.770132
4	158.171646
10	149.395196
22	137.693812
3	157.943603
18	140.588088
24	135.056851
22	135.893308
8	151.970304
5	154.403444
22	136.367705
5	154.664463
10	148.127375
20	137.428008
17	142.928743
22	135.532887
12	146.210859
17	143.054473
7	155.124786
7	152.444193
18	140.519616
20	138.135245
1	161.185197
6	153.739845
3	157.069758
5	157.666580
17	142.008553
19	138.248120
21	136.569266
24	134.082565
12	145.615710
17	142.556312
18	139.873208
21	138.904713
18	140.765282
22	137.113366
11	147.584044
8	151.858094
22	136.020075
20	139.403833
9	150.290024
3	157.625092
9	149.775365
12	146.176563
9	150.818858
6	155.104922
20	138.445578
11	148.704906
12	147.491346
12	146.761780
3	159.206878
20	138.548363
9	149.123709
10	148.500959
4	158.063624
8	152.263431
20	139.160820
20	137.187883
9	149.693056
10	148.682032
3	159.023173
17	142.376135
17	140.709056
21	136.799245
22	136.430451
6	155.180142
11	148.419925
3	158.367294
6	156.127103
8	152.862748
21	136.863861
8	152.959636
6	154.565139
2	158.758526
22	136.410879
18	139.598089
19	139.901703
22	137.039746
21	137.386613
1	159.815976
8	149.905030
1	159.639492
9	150.652517
20	139.545305
19	139.678663
6	155.450518
7	152.997770
1	163.065149
7	154.079645
10	148.930080
23	136.852973
17	141.236632
20	137.866756
21	137.529825
23	136.862214
7	154.620441
9	151.720317
7	151.690361
12	146.841182
12	147.622222
6	153.911780
22	136.326814
24	134.587119
18	141.319489
23	134.908318
11	149.755315
3	157.987934
8	150.540851
18	139.878809
10	150.372719
5	155.201707
10	150.826560
4	158.244712
12	147.834365
21	137.205746
4	158.023593
12	146.779083
2	158.773009
2	159.324563
8	153.102026
6	153.519986
18	141.073296
9	149.224396
21	137.768949
10	151.132879
6	155.281843
17	141.321681
11	148.827265
11	147.712047
21	136.873528
12	146.000664
17	140.757673
21	137.293707
19	138.924753
8	150.509238
3	159.935630
1	160.690544
20	137.812861
8	153.083120
19	138.487138
18	139.561749
7	153.974378
4	155.679127
9	152.119531
21	138.245368
5	154.195493
22	137.645349
8	150.490365
3	159.749936
10	149.298858
3	158.755649
6	155.996552
22	136.827898
3	156.458476
23	135.321104
12	147.334535
8	151.621034
5	155.994296
12	146.333189
23	136.820630
18	139.713819
22	137.717934
4	158.362963
21	137.004908
21	138.611598
18	139.953761
12	148.169988
11	148.641289
24	135.546059
11	147.153136
3	156.507790
2	159.599978
8	151.775973
20	138.658589
21	136.518064
2	158.066146
23	135.526063
24	135.745482
18	140.238285
23	135.724263
5	154.438540
12	146.920776
18	139.757265
17	141.352374
4	156.899735
17	140.375364
20	138.777736
9	149.155920
9	151.124448
7	151.588373
4	156.746743
21	136.977965
22	137.837054
5	156.828833
10	149.953499
9	149.108964
22	137.099589
6	154.650701
12	145.562167
11	149.567313
24	134.273939
11	148.131906
23	135.792568
20	137.220596
10	149.585632
19	138.812762
4	157.753078
10	150.100984
21	136.835393
24	134.479669
10	148.739748
12	146.908112
19	139.173066
20	138.388339
22	137.098466
21	137.251256
22	136.269412
6	155.473097
2	159.732039
23	137.201560
2	160.390065
5	157.294760
19	139.329435
17	140.485952
7	152.966378
20	137.491044
9	151.315354
8	151.513099
12	147.916443
20	137.997041
10	148.502648
9	150.355994
9	151.581277
21	137.240166
19	140.775710
11	148.355080
7	153.900972
3	156.774767
4	157.825932
8	152.467985
23	136.893139
19	138.204870
22	137.928800
17	140.960803
3	157.746124
20	138.273763
9	149.123826
17	140.657110
17	142.476218
4	156.382239
8	153.409731
3	159.973915
17	141.794493
23	136.475025
22	136.933678
19	140.102577
24	135.638504
6	153.624568
22	137.832748
19	141.054446
12	147.480988
10	148.668873
23	135.118547
22	137.322791
17	140.661778
10	148.349845
17	141.303765
11	148.936380
17	141.072352
22	137.842605
21	137.077101
20	138.231266
6	153.822899
12	147.348142
22	136.236937
21	136.585596
10	150.687109
19	140.096381
10	150.135699
5	153.975149
22	136.245596
18	140.423389
2	160.789229
12	148.110418
11	149.694918
11	146.740270
10	150.733551
3	158.868601
23	136.651255
6	154.250619
6	153.919767
17	140.384014
9	150.897285
12	146.351530
10	150.871359
18	140.102890
5	157.250408
6	153.051968
11	147.154302
8	152.806426
4	155.598118
7	154.457179
21	136.369026
2	160.504904
20	139.540860
11	149.151967
17	142.250437
21	138.646402
10	150.731664
3	157.175227
17	141.728656
3	159.563536
4	158.925918
21	137.716852
2	161.553497
6	153.153204
9	152.151021
23	135.677101
19	139.237932
11	146.610874
3	157.008370
10	150.076372
4	155.342259
8	152.623132
19	138.323099
11	146.751335
18	139.643931
5	156.219984
9	149.379409
9	149.554262
4	156.371115
17	140.491409
8	152.126108
9	150.765826
24	135.840145
22	135.870418
5	156.688068
17	142.521444
8	150.623255
18	141.147073
22	135.507555
10	150.337497
6	155.219497
3	156.697057
11	148.455280
22	136.936526
10	149.396302
2	162.110127
3	157.826943
1	160.691449
11	146.898788
11	148.684333
20	139.303851
6	154.160708
11	147.067691
10	150.418252
3	160.136057
12	148.646822
21	136.794442
24	136.042149
7	151.787535
2	160.132768
5	156.239062
24	135.246237
4	158.293696
5	155.129245
5	155.978202
6	155.050272
23	135.612627
2	160.248441
12	148.112922
9	152.422802
21	138.366342
24	134.035331
23	134.743254
6	154.040432
6	152.362684
8	152.483649
8	150.277084
18	141.144968
22	135.879115
22	136.416892
19	139.584375
19	139.814202
11	149.428941
17	142.303819
22	135.653321
21	137.597728
10	150.136533
7	152.181838
2	161.084874
10	149.049824
17	142.196157
8	151.709629
23	135.889102
5	156.575587
20	137.331192
18	140.476146
7	152.238849
9	150.172487
19	140.111328
20	139.189892
5	156.487653
19	139.238843
8	153.622115
2	160.962657
3	157.320732
23	137.038195
17	141.785225
8	151.870444
6	154.128071
18	139.409204
19	138.907712
3	157.545152
12	145.697418
12	147.367018
7	153.151184
23	135.983134
4	156.775361
12	145.581682
1	159.851344
3	157.980444
4	155.533871
20	137.647365
6	154.573517
3	158.679510
21	137.468364
6	154.465142
20	138.899482
7	153.888918
7	153.543804
17	142.280256
17	140.958204
11	148.683717
11	147.479956
4	158.788378
10	148.107008
22	137.920927
11	147.304829
6	153.449985
3	157.395637
10	150.829156
6	153.547840
12	146.734840
5	154.087847
21	137.714222
4	155.165878
3	157.563229
9	149.496822
9	149.541711
3	159.445227
8	150.769274
23	134.912038
3	157.195238
1	162.022761
8	152.409505
6	155.109562
3	157.116625
1	162.040762
10	149.385194
21	138.182851
17	141.304513
2	161.127205
12	147.230244
19	138.896165
5	156.578112
22	136.733288
24	135.044763
19	138.689165
20	138.561811
2	159.110098
22	136.045537
21	138.064514
8	152.233320
12	147.676979
19	139.565349
2	160.084963
18	139.800888
7	154.210478
12	146.024867
4	156.412378
7	153.848424
9	149.583455
8	151.839908
8	153.604930
9	151.300398
23	136.633440
24	136.380823
11	146.697675
3	156.393218
8	152.583763
11	148.078700
20	138.623076
11	146.650545
24	135.639557
19	140.780170
19	138.463610
8	150.768718
20	138.127585
17	140.846090
5	154.679571
10	148.192794
8	152.524971
3	158.420618
9	152.187482
21	138.388848
3	156.846134
23	136.025400
7	152.380703
6	155.449932
11	149.903671
20	138.359471
21	137.901618
18	140.904669
2	160.527054
3	157.760813
17	140.913217
1	160.129963
8	151.163897
2	161.823866
18	141.584342
11	147.589941
4	155.843810
8	150.936146
21	136.998728
10	148.141507
1	162.226676
22	137.767726
19	138.253116
19	139.141342
3	158.538830
10	147.821746
19	140.138068
18	140.955712
8	149.856284
18	139.378856
7	153.436600
5	154.855989
11	149.358765
4	156.591304
11	146.564076
18	139.853791
11	146.933181
1	160.439238
20	138.976545
6	154.637078
6	153.339687
11	148.546602
18	139.273134
17	140.412566
10	150.553222
5	155.855616
3	158.297476
22	136.079071
4	156.700344
18	141.806549
23	135.461745
22	135.563868
1	161.811114
2	159.156866
23	136.098860
23	135.086569
1	161.067129
12	145.768807
5	154.669810
12	145.487363
10	151.087212
22	137.206745
9	152.082241
4	156.102533
7	152.599192
17	140.571339
21	138.325141
9	151.169044
21	137.567642
8	152.813305
11	147.668392
9	150.645542
2	162.158734
19	138.940204
2	161.357181
2	159.232575
12	146.263720
9	149.592299
20	138.762249
9	150.777189
3	159.290399
11	149.203406
10	149.880004
19	138.810781
24	134.570143
8	151.919741
3	158.815225
12	146.165154
1	160.027950
18	140.352939
2	161.579564
7	154.638395
23	135.730913
24	135.811726
22	137.662997
3	157.630945
20	138.656024
19	138.731804
4	158.274297
5	156.714946
11	148.992346
12	146.751992
11	148.765549
11	149.800590
11	146.662698
24	136.095443
4	159.049627
7	154.875509
17	140.180074
19	140.572272
19	140.327557
1	163.256421
19	140.299920
19	139.526509
21	136.838457
5	154.930063
11	146.392924
23	135.669339
18	141.537895
22	137.770368
6	156.036325
3	160.110728
11	149.341734
23	137.085681
23	135.105924
22	136.177610
10	148.928114
18	141.276561
1	161.543239
20	139.950816
8	150.858115
17	141.913688
4	156.595991
18	139.590405
10	149.269572
17	142.394611
12	146.222922
19	139.981458
3	159.749043
6	155.863277
12	145.704145
11	149.984290
2	161.086317
17	140.211667
6	153.102791
17	141.530364
2	158.595189
17	142.411854
18	140.003402
23	135.434037
12	146.368902
3	158.883919
17	140.903546
10	149.633682
19	139.042079
8	151.769836
6	155.291201
6	156.451070
24	135.525432
9	148.782229
24	134.727929
21	139.040709
18	141.013996
8	153.442991
22	137.418688
5	155.915630
9	149.871613
17	142.204827
20	138.391730
1	163.287826
10	150.115093
17	142.354885
24	135.018279
19	140.148916
6	154.733621
3	159.497938
4	158.387338
12	147.361109
6	155.430144
8	151.101151
9	150.092150
23	136.999426
4	158.030269
22	136.137607
11	149.668912
8	151.285355
22	136.090583
19	139.720736
22	136.065560
9	151.271095
2	160.396578
23	135.303427
8	150.585466
23	135.005563
2	159.188388
1	162.563326
19	139.575086
9	151.973292
3	158.229322
3	157.685074
18	140.050708
19	139.332063
18	140.376516
19	138.961708
19	140.428787
3	157.346976
3	158.044020
6	152.373320
4	157.176728
1	163.216045
5	153.983188
10	148.027449
19	140.080996
5	156.643792
21	137.793061
5	157.346576
8	151.525599
17	141.694096
23	136.312458
8	150.736049
4	158.730478
8	152.191499
23	135.174267
18	141.249926
8	151.672858
10	148.563420
17	141.458538
9	150.287999
20	139.236051
17	142.321077
19	138.452765
7	152.039689
7	154.007015
24	134.940620
5	153.926890
5	156.020574
8	151.133367
8	151.210008
22	136.075545
18	141.156698
3	160.382170
24	135.809556
11	147.036673
7	152.919480
11	147.328443
8	152.906389
17	140.369682
18	141.626583
19	140.310701
5	155.024964
12	148.161912
17	141.086094
18	139.403107
18	140.027147
12	147.516551
2	158.701970
22	138.218344
10	149.578601
2	160.815535
1	162.852746
18	141.705688
9	152.510176
2	161.137022
22	138.001993
10	149.078119
17	141.062624
1	160.716576
21	138.166689
7	153.416198
24	135.004372
4	155.686558
4	157.738713
24	135.943200
7	152.396078
17	142.014405
24	135.828845
5	155.494035
9	151.272345
24	135.444271
11	148.755075
4	158.956945
12	146.789524
11	148.997517
9	150.928168
9	149.175994
1	160.327600
21	138.283208
12	146.691125
6	154.121715
3	160.371449
12	146.591051
21	136.625496
4	159.362119
3	158.232981
7	151.075627
23	137.157068
1	161.851663
21	137.845793
24	135.197842
18	140.294386
1	159.480128
7	152.441254
12	147.258347
1	162.538957
6	153.810924
17	142.311471
1	160.812100
20	139.909922
3	156.778613
24	136.169092
10	148.149685
18	139.356819
3	158.009629
10	148.414983
7	154.372430
17	142.086267
22	136.755634
9	149.680171
2	159.216308
7	151.543810
20	139.805403
21	137.020319
7	151.895919
11	147.152106
7	153.691521
1	161.152542
3	158.626997
23	135.592045
4	158.160998
11	149.019438
2	160.473336
17	142.099497
2	158.701101
2	158.210290
11	148.622281
17	141.019798
23	137.279329
17	142.962299
4	157.237634
19	140.149590
4	155.816740
23	137.211904
20	139.622370
5	156.764991
5	157.299226
6	153.859032
19	139.517582
10	148.211094
3	159.778070
1	161.734688
22	137.624726
21	138.758184
11	149.468007
18	141.674487
18	140.915115
12	146.725704
12	147.085097
21	136.797006
11	146.913234
8	153.060835
22	137.166487
10	148.847620
17	141.191872
10	148.895135
23	135.098008
4	157.905204
20	137.720813
21	137.327597
5	154.705912
23	134.798958
21	137.183508
11	149.279722
20	137.699704
3	158.780416
22	136.131611
7	151.371858
17	140.192954
18	140.144204
20	138.910238
17	141.548863
8	152.664168
23	136.978480
7	153.200006
9	149.993124
17	141.264518
6	154.964633
22	135.519995
4	155.301450
9	151.705103
22	137.505061
7	153.564209
10	149.997276
12	148.475230
19	139.285812
22	135.628095
6	153.389356
23	135.362041
5	153.667500
12	146.781394
11	148.449183
22	136.859045
1	161.065725
23	136.153098
4	155.977893
20	139.114715
24	134.837260
20	139.044997
6	155.375346
21	137.124638
7	153.286727
5	157.055051
1	162.960697
23	136.480998
21	137.643894
9	150.448753
9	149.509337
18	140.198917
9	149.918352
2	160.644545
1	161.384617
3	159.299835
18	141.218359
3	158.226338
22	136.498723
20	138.025192
20	138.967579
7	154.612068
8	153.427875
1	162.716676
24	134.048055
11	146.648066
6	155.202729
4	156.981847
17	140.956756
17	141.284469
22	136.805315
19	140.062137
5	155.010933
22	136.319652
18	139.839199
7	152.714652
7	151.970079
11	148.043477
17	142.114205
5	154.821999
17	141.650883
21	136.922013
5	156.595921
17	141.818884
9	149.682649
2	159.543399
10	148.359583
3	157.232384
5	154.342732
9	151.879938
3	157.960566
3	159.897725
23	135.673116
10	149.792700
17	140.965867
19	139.721463
7	151.510664
4	155.401145
19	140.540380
2	159.953967
8	153.620255
24	134.342730
23	135.918059
2	160.989078
18	139.955646
6	154.659290
6	153.092810
6	153.022585
3	156.860166
11	148.838669
9	151.327237
3	158.893287
2	160.689465
8	150.434482
1	160.266731
24	136.409973
20	138.607819
22	137.741990
10	148.061649
20	138.702602
11	148.586835
5	154.457789
10	147.727056
17	140.249645
22	137.523654
24	134.254086
5	155.231637
1	163.083456
3	158.148318
17	140.825907
8	151.929303
17	141.457490
1	161.277423
22	135.954038
3	156.968052
20	139.077600
6	154.353600
12	145.490625
5	157.803633
20	138.407468
8	151.903288
11	148.723598
5	154.675940
24	134.828918
7	154.753236
18	139.898266
17	143.100799
9	150.762465
18	139.835593
7	153.421786
23	136.610435
24	135.194700
2	159.017101
10	149.394296
11	148.753467
21	136.343198
1	163.072576
22	135.949650
21	136.815400
1	160.397951
18	140.541125
11	149.409988
24	135.448252
2	158.783604
21	138.033145
3	156.996129
24	135.319143
4	156.249601
8	151.089488
6	154.018890
4	158.036126
8	151.069010
23	136.363033
11	147.798246
21	138.289924
19	138.687812
12	148.397017
11	147.070085
18	139.290653
20	138.383912
18	141.194373
4	155.560915
20	139.317583
6	153.279884
21	138.561985
5	156.170317
4	155.164381
2	161.390167
20	139.523566
11	147.821748
23	135.410688
7	151.769650
21	138.108331
9	149.382405
1	162.321224
1	161.765987
22	136.660327
24	134.425418
22	136.108144
9	149.919068
5	154.719238
17	142.096354
20	137.917717
12	145.984235
10	151.005847
4	158.202463
4	155.537605
3	160.379229
11	149.368776
5	157.939248
2	158.846686
9	150.634223
23	135.411264
1	163.128608
11	146.966025
9	150.401345
5	156.240148
20	139.221280
12	145.801762
17	140.398272
8	152.116814
11	148.073543
5	153.660081
23	135.490703
9	149.958315
9	149.601354
10	149.724261
17	140.355705
21	138.159494
18	139.546199
1	162.576696
11	148.191232
3	159.959138
20	137.827617
9	152.231602
2	159.722938
8	150.867160
17	140.895075
11	149.496839
9	149.415902
10	150.461932
9	149.774231
18	140.537060
6	154.688167
10	147.392117
22	137.218302
17	142.679441
7	152.696982
20	139.130692
17	142.314009
8	153.473894
24	135.546826
23	135.951201
3	159.318010
1	161.426142
4	156.989702
8	152.938548
24	134.606575
9	152.344599
22	135.962267
17	142.447388
12	145.586008
12	146.611691
9	151.241920
12	147.626074
8	152.097198
3	157.497761
23	135.805192
3	157.508148
17	142.150699
22	137.627241
1	159.308122
3	158.277645
6	154.332269
2	159.984141
2	158.822432
20	138.930910
23	135.204578
18	139.818409
9	151.365907
12	145.421959
4	158.859407
18	141.402618
24	134.520968
10	147.566018
18	139.734130
2	161.566328
18	139.397371
17	142.781519
8	153.713875
10	149.652777
5	155.056563
4	155.771425
24	134.627027
5	156.380153
18	139.385516
18	140.205202
8	153.304446
5	156.590757
22	135.968378
22	137.712801
23	134.989251
10	149.181782
17	140.642268
3	157.762862
8	150.398193
18	139.527323
7	151.613784
1	161.313837
10	149.127497
8	152.145405
18	141.076667
18	139.836245
23	134.737071
3	158.793473
12	145.853976
24	135.058218
6	153.761604
24	135.354665
11	147.834640
24	135.107408
7	152.403089
12	147.894434
22	136.041378
7	152.217754
22	135.585265
21	136.940227
20	139.294635
9	149.814237
22	135.588171
24	134.785917
8	153.283366
18	141.922644
23	135.670934
11	149.736095
19	139.457422
23	135.579254
12	148.609523
10	149.708277
21	136.847336
10	150.245492
6	154.461370
10	148.296884
12	147.797977
20	138.457358
17	142.497846
4	157.937760
21	138.504015
6	155.533860
1	162.516880
4	158.195887
5	156.317243
19	138.823887
1	162.752974
24	135.057146
5	156.908565
5	154.407711
18	140.904213
23	136.387007
1	162.659328
23	135.372296
10	150.409625
5	153.790808
11	148.055436
3	156.730037
12	147.806456
18	141.814184
18	140.604706
17	141.153901
1	162.090182
11	147.265718
24	135.999951
17	142.322663
20	138.978932
4	159.020270
4	157.976134
18	140.066235
24	135.192117
5	155.205220
8	152.720013
17	142.517751
7	154.527785
18	140.227092
22	136.235015
8	150.749093
11	147.800340
21	137.098944
7	151.275875
5	154.887978
10	149.950436
5	154.939270
7	152.399978
23	135.035728
22	135.606614
17	140.381226
18	140.993790
19	140.346138
21	137.480231
9	150.374514
11	148.336508
5	155.599360
5	157.237192
21	137.863871
19	139.029959
5	156.786491
4	158.586193
1	161.042260
7	152.912643
5	156.093898
19	139.633698
12	146.646668
19	140.287476
7	152.937460
6	155.077800
10	151.137735
10	149.622754
2	158.408859
20	139.405971
11	147.216670
17	142.736715
12	147.220025
18	140.492433
5	156.433154
3	160.425664
21	138.756230
21	138.254348
10	148.542280
22	137.482745
3	160.495710
6	156.232776
5	155.178989
7	151.728112
19	138.531457
19	140.860202
11	148.895696
2	158.634946
12	146.952818
17	140.721120
2	159.751182
18	139.973913
8	151.652430
19	138.979452
22	137.660282
2	160.241386
2	161.363403
5	154.920185
2	161.149190
22	136.757096
1	160.814821
22	136.784443
3	157.532176
22	136.523795
20	137.615508
10	149.191621
3	158.863039
3	156.949005
9	151.951883
9	151.997881
8	151.031298
1	163.013561
23	135.369550
11	147.740688
19	140.657898
4	156.783286
17	141.323580
24	135.548709
6	155.363993
9	148.878983
4	158.175462
23	137.010809
7	153.401172
2	160.693612
1	160.101658
21	137.568599
10	149.446775
18	141.343482
10	148.032801
19	140.966173
20	137.866289
3	160.689670
3	158.168228
12	147.764949
6	153.470958
18	141.235842
3	159.290984
4	155.237539
2	158.354199
23	136.917097
19	139.787988
10	148.455926
19	140.934647
7	153.749696
10	147.840115
6	153.472503
1	159.263113
6	153.946102
8	151.771412
9	150.298458
19	140.810944
9	149.177321
12	145.286731
7	152.879430
11	146.605617
21	137.328900
21	137.650172
1	159.402907
19	138.364800
4	157.275708
2	161.394496
22	136.009001
17	141.840667
24	134.763121
18	141.753661
8	153.137086
7	152.441619
2	158.787816
5	155.800652
6	152.741441
5	157.042951
24	134.420550
19	139.050231
1	161.982298
1	161.080722
10	148.310991
20	139.763151
8	153.255466
11	149.589459
10	147.909412
23	135.979208
7	152.671158
18	139.642750
5	156.752192
20	139.699884
8	153.467006
5	156.238432
5	154.265010
18	139.579357
17	140.924873
12	148.709140
23	135.554276
12	146.227575
17	141.214016
19	140.208371
1	162.261776
5	157.166839
11	146.866184
19	138.427480
19	139.443259
20	137.556346
